Label;count
Forest land remaining Forest land;29496030
Forest land converted to Grassland;31
Forest land converted to Artificial land;14296
Cropland remaining Cropland;3713062
Cropland converted to Grassland;4260
Cropland converted to Artificial land;2792
Grassland remaining Grassland;261474
Grassland converted to Artificial land;333
Artificial land remaining Artificial land;528298
Residual land remaining Residual land;2953481
