Label;count
Forest land remaining Forest land;193
Forest land converted to Artificial land;13
Cropland converted to Forest land;4468
Cropland remaining Cropland;9218
Cropland converted to Grassland;437
Cropland converted to Artificial land;2270
Artificial land remaining Artificial land;7870
Residual land converted to Artificial land;262
Residual land remaining Residual land;4466
