CumulHa;Price
660865;0
660866;86053
660867;86062
660868;86083
660869;86085
660870;86114
660871;86143
660872;86146
660873;86152
660874;86207
660875;86233
660876;86235
660877;86271
660878;86289
660879;86296
660880;86305
660881;86430
660882;86435
660883;86466
660884;86477
660885;86509
660886;86525
660887;86537
660888;86564
660889;86831
660890;86890
660891;86942
660892;86950
660893;87263
660894;87577
660895;88212
660896;88775
660897;91888
660898;91892
660899;91903
660900;91917
660901;91918
660902;91921
660903;91926
660904;91927
660905;91934
660906;91938
660907;91942
660908;91948
660909;91955
660910;91963
660911;91964
660912;91992
660913;92025
705289;199999
1110025;200000
1110026;200001
1110028;200002
1110029;200003
1110030;200004
1110034;200005
1110036;200006
1110038;200009
1110040;200010
1110042;200011
1110046;200012
1110047;200013
1110049;200014
1110050;200015
1110052;200016
1110053;200017
1110054;200018
1110055;200020
1110056;200023
1110058;200024
1110060;200026
1110062;200027
1110063;200028
1110065;200029
1110067;200030
1110070;200032
1110072;200033
1110075;200035
1110077;200036
1110079;200037
1110082;200038
1110083;200039
1110084;200041
1110088;200043
1110089;200044
1110090;200045
1110091;200046
1110093;200047
1110094;200048
1110095;200051
1110098;200053
1110101;200054
1110102;200055
1110105;200056
1110107;200057
1110108;200058
1110110;200059
1110111;200060
1110112;200062
1110114;200063
1110116;200065
1110117;200066
1110118;200068
1110119;200072
1110121;200073
1110125;200074
1110127;200075
1110128;200076
1110133;200078
1110134;200079
1110137;200080
1110140;200081
1110142;200082
1110143;200083
1110144;200084
1110145;200085
1110147;200087
1110148;200088
1110149;200089
1110152;200090
1110153;200091
1110154;200092
1110156;200093
1110158;200094
1110161;200095
1110163;200097
1110165;200098
1110167;200099
1110169;200100
1110170;200104
1110171;200105
1110172;200107
1110174;200108
1110176;200109
1110180;200111
1110181;200112
1110182;200113
1110183;200114
1110184;200115
1110186;200116
1110188;200118
1110189;200119
1110190;200120
1110192;200121
1110195;200122
1110196;200125
1110198;200128
1110201;200129
1110204;200131
1110206;200132
1110208;200135
1110209;200136
1110211;200137
1110213;200138
1110214;200139
1110217;200140
1110218;200141
1110221;200145
1110223;200148
1110225;200149
1110226;200150
1110227;200151
1110228;200152
1110230;200153
1110232;200156
1110233;200157
1110234;200158
1110237;200160
1110239;200161
1110243;200162
1110245;200163
1110246;200164
1110247;200165
1110250;200166
1110252;200167
1110253;200168
1110255;200174
1110256;200177
1110257;200178
1110258;200182
1110259;200183
1110260;200184
1110261;200185
1110262;200187
1110264;200188
1110265;200189
1110267;200191
1110270;200193
1110273;200194
1110274;200198
1110276;200202
1110277;200203
1110279;200204
1110281;200205
1110282;200209
1110284;200211
1110286;200213
1110287;200214
1110288;200217
1110290;200218
1110291;200219
1110293;200221
1110296;200222
1110297;200224
1110298;200225
1110299;200226
1110303;200228
1110305;200229
1110307;200230
1110308;200231
1110309;200232
1110311;200234
1110313;200235
1110314;200236
1110315;200237
1110316;200238
1110317;200239
1110320;200240
1110321;200241
