ZoneID;Arable_Min;Arable_Max;Arable_slack;Arable_alloc;Arable_Price;Pastures_Min;Pastures_Max;Pastures_slack;Pastures_alloc;Pastures_Price;PermanentCrops_Min;PermanentCrops_Max;PermanentCrops_slack;PermanentCrops_alloc;PermanentCrops_Price;NewEnergyCrops_Min;NewEnergyCrops_Max;NewEnergyCrops_slack;NewEnergyCrops_alloc;NewEnergyCrops_Price;
AT11;159860;163089;0.00999848;163089;-100202;0;6778;1;6778;-549998;19838;24823;0.111619;21335;0;104;160;0.212121;160;-100202
AT12;671665;685234;0.01;685234;-224999;86363;156553;0.288948;156553;-292840;42484;58413;0.157874;42484;31250;469;718;0.209773;718;-6250
AT13;5490;5601;0.0100081;5490;356250;47;48;0.0105263;47;856249;696;711;0.010661;696;856249;0;0;;0;0
AT21;63660;64946;0.00999953;64946;-100021;76358;165391;0.368287;117053;0;18;450;0.923077;19;0;166;254;0.209524;166;99981
AT22;147799;150785;0.0100005;150785;-100174;147190;246536;0.252323;230513;0;5635;14961;0.452806;5635;388236;241;369;0.209836;241;99847
AT31;251520;256601;0.00999959;256601;-311549;119575;219721;0.295158;219721;-242856;119;1357;0.838753;119;68535;282;432;0.210084;432;-69999
AT32;14407;14698;0.00999828;14698;-264284;99936;188794;0.307755;104921;0;34;290;0.790123;34;383128;138;213;0.213675;213;-36134
AT33;21871;22313;0.0100036;22313;-230956;91139;216823;0.408115;96046;0;0;154;1;0;0;201;310;0.213307;310;-16672
AT34;5664;5778;0.00996329;5778;-264257;24994;57826;0.396426;26694;0;0;82;1;9;0;51;78;0.209302;78;-47281

"DiscrAlloc completed for 117 tiles with a total magnified suitability of 736418281156 over 7657029 land units = 96175.459327 per land unit, which is optimal"
