Label;count
Forest land remaining Forest land;2136354
Forest land converted to Cropland;28366
Forest land converted to Artificial land;25
Cropland remaining Cropland;5345524
Cropland converted to Artificial land;3
Grassland converted to Cropland;3626
Grassland remaining Grassland;693497
Grassland converted to Artificial land;3707
Artificial land remaining Artificial land;519623
Residual land converted to Cropland;9851
Residual land remaining Residual land;220897
