Label;count
Forest land remaining Forest land;2679204
Forest land converted to Cropland;3
Forest land converted to Artificial land;5992
Cropland remaining Cropland;1946772
Cropland converted to Grassland;11761
Cropland converted to Artificial land;7144
Cropland converted to Residual land;1
Grassland remaining Grassland;280528
Artificial land remaining Artificial land;177845
Residual land remaining Residual land;368825
