CumulHa;Price
2320166;0
2320296;1
2320340;2
2320381;3
2320426;4
2320466;5
2320491;6
2320529;7
2320575;8
2320614;9
2320652;10
2320692;11
2320720;12
2320760;13
2320794;14
2320823;15
2320843;16
2320888;17
2320927;18
2320969;19
2321023;20
2321061;21
2321108;22
2321148;23
2321189;24
2321242;25
2321293;26
2321349;27
2321401;28
2321464;29
2321526;30
2321603;31
2321679;32
2321755;33
2321809;34
2321872;35
2321930;36
2321999;37
2322079;38
2322142;39
2322216;40
2322299;41
2322408;42
2322514;43
2322613;44
2322737;45
2322843;46
2322930;47
2322989;48
2323013;49
2323014;50
2323015;51
2323016;52
2323017;53
2323018;57
2323025;59
2323027;62
2323041;65
2323042;66
2323043;67
2323047;71
2323048;72
2323049;74
2323050;77
2323051;78
2323057;79
2323058;80
2323059;81
2323060;83
2323062;84
2323063;88
2323065;89
2323066;90
2323068;95
2323069;97
2323071;99
2323081;100
2323082;101
2323083;104
2323084;105
2323089;108
2323090;109
2323091;110
2323092;115
2323093;116
2323094;119
2323096;120
2323098;122
2323110;124
2323111;126
2323114;129
2323116;131
2323117;134
2323118;136
2323119;137
2323120;140
2323121;141
2323126;146
2323130;147
2323131;154
2323134;160
2323137;161
2323138;162
2323140;163
2323141;165
2323143;166
2323144;168
2323145;172
2323151;175
2323155;176
2323157;188
2323158;189
2323165;199
2323166;201
2323172;204
2323173;211
2323176;212
2323177;213
2323178;215
2323179;216
2323180;218
2323181;219
2323183;222
2323191;225
2323192;231
2323193;232
2323195;233
2323196;234
2323197;235
2323212;239
2323215;240
2323216;244
2323223;250
2323224;252
2323230;255
2323231;258
2323237;264
2323246;268
2323247;271
2323248;279
2323249;280
2323255;285
2323258;287
2323264;291
2323265;293
2323268;304
2323269;307
2323272;318
2323278;320
2323279;321
2323283;332
2323285;339
2323287;341
2323288;342
2323290;343
2323291;351
2323294;353
2323295;355
2323296;357
2323297;359
2323300;360
2323306;361
2323307;362
2323308;369
2323309;372
2323310;375
2323311;376
2323318;379
2323319;381
2323326;382
2323336;385
2323337;388
2323338;394
2323339;400
2323340;409
2323341;410
2323349;412
2323358;414
2323359;415
2323360;418
2323361;419
2323362;420
2323363;424
2323369;426
2323370;431
2323381;432
2323382;437
2323383;439
2323384;444
2323385;447
2323387;452
2323388;456
2323390;461
2323391;462
2323395;463
2323399;464
2323405;480
2323406;482
2323407;484
2323408;490
2323409;492
2323414;503
2323415;504
2323422;506
2323423;521
2323424;525
2323425;527
2323426;531
2323435;534
2323436;538
2323437;539
2323438;547
2323446;552
2323447;558
2323449;562
2323450;568
2323455;570
2323465;572
2323466;575
2323475;576
2323476;579
