CumulHa;Price
4772498;0
4772499;199964
4772504;199984
4772508;199985
4772514;199986
4772517;199987
4772520;199988
4772522;199989
4772527;199990
4772529;199991
4772533;199992
4772550;199993
4772565;199994
4772570;199995
4772583;199996
4772620;199997
4772720;199998
4825933;199999
5211906;200000
5212018;200001
5212019;201415
5212020;201630
5212021;205023
5212022;208187
5212023;210415
5212024;211236
5212025;213608
5212026;214537
5212027;215215
5212028;215247
5212029;224408
5212030;224877
5212031;225440
5212032;226914
5212033;226933
5212034;227028
5212035;228297
5212036;232376
5212037;235119
5212038;235172
5212039;236496
5212040;237544
5212041;239491
5212042;241216
5212043;242455
5212044;243554
5212045;248470
5212046;249392
5212047;249617
5212048;256871
5212049;261552
5212050;262023
5212051;263414
5212052;266407
5212053;266940
5212054;267264
5212055;267650
5212056;268141
5212057;271950
5212058;272166
5212059;273182
5212060;274343
5212061;274383
5212062;280219
5212063;282647
5212064;282661
5212065;283889
5212066;283891
5212067;285877
5212068;286824
5212069;288494
5212070;288754
5212071;299862
5212072;299990
5212073;299992
5212076;299993
5212079;299994
5212084;299995
5212089;299996
5212114;299997
5212140;299998
5214918;299999
5224187;300000
5224188;300001
5224189;304400
5224190;313945
5224191;322644
5224192;335598
5224193;340092
5224194;347161
5224195;351606
5224196;367294
5224197;368662
5224198;381436
5224199;392574
5224200;398837
5224201;399135
5224202;399690
5224203;399935
5224204;399963
5224205;399992
5224206;399993
5224210;399997
5224215;399998
5224861;399999
5224862;499912
5224863;499916
5224864;499921
5224865;499926
5224866;499932
5224867;499936
5224868;499938
5224869;499945
5224871;499947
5224872;499951
5224873;499952
5224874;499953
5224877;499956
5224878;499957
5224880;499960
5224883;499964
5224884;499968
5224885;499969
5224886;499970
5224888;499971
5224890;499972
5224891;499974
5224893;499975
5224894;499976
5224895;499977
5224896;499978
5224900;499979
5224901;499980
5224902;499981
5224907;499982
5224910;499983
5224926;499984
5224970;499985
5225013;499986
5225097;499987
5225122;499988
5225139;499989
5225161;499990
5225189;499991
5225263;499992
5225401;499993
5225531;499994
5225622;499995
5225723;499996
5226254;499997
5227308;499998
5270140;499999
5791540;500000
5791644;500001
5791838;500002
5792015;500003
5792093;500004
5792176;500005
5792211;500006
5792252;500007
5792278;500008
5792302;500009
5792320;500010
5792338;500011
5792356;500012
5792367;500013
5792374;500014
5792384;500015
5792397;500016
5792402;500017
5792405;500018
5792420;500019
5792432;500020
5792439;500021
5792449;500022
5792458;500023
5792465;500024
5792472;500025
5792478;500026
5792484;500027
5792490;500028
5792503;500029
5792515;500030
5792522;500031
5792528;500032
5792536;500033
5792542;500034
5792552;500035
5792560;500036
5792566;500037
5792572;500038
5792579;500039
5792586;500040
5792590;500041
5792597;500042
5792605;500043
5792608;500044
5792612;500045
5792614;500046
5792618;500047
5792626;500048
5792634;500049
5792639;500050
5792645;500051
5792646;500052
5792648;500053
5792655;500054
5792656;500055
5792657;500056
5792658;500057
5792661;500058
5792668;500059
5792672;500060
5792674;500061
5792677;500062
5792679;500063
5792683;500064
5792684;500065
5792686;500066
5792691;500067
5792693;500068
5792695;500069
5792698;500070
5792700;500071
5792702;500072
5792706;500073
5792707;500074
5792708;500075
5792709;500077
5792711;500078
5792712;500079
5792713;500080
5792714;500082
5792715;500084
5792717;500091
5792719;500092
5792720;500093
5792721;500095
5792723;500096
5792724;500098
5792726;500101
5792727;500103
5792728;500107
5792730;500108
5792732;500109
5792733;500112
5792735;500114
5792736;500121
5792737;500122
5792739;500123
5792740;500124
5792741;500126
5792743;500132
5792744;500134
5792746;500135
5792748;500139
5792749;500140
5792750;500147
5792751;500159
5792752;500161
5792753;500163
5792754;500164
5792755;500169
5792756;500170
5792757;500176
5792758;500177
5792759;500181
5792760;500183
5792761;500185
5792762;500186
5792763;500187
5792765;500188
5792766;500190
5792767;500191
5792769;500193
5792771;500194
5792772;500195
5792773;500199
5792774;500202
5792775;500203
5792778;500204
5792779;500205
5792781;500210
5792782;500212
5792783;500217
5792784;500219
5792785;500221
5792786;500233
5792787;500235
5792788;500238
5792790;500241
5792791;500242
5792792;500244
5792793;500245
5792794;500246
5792795;500249
5792796;500250
5792797;500251
5792798;500253
5792799;500255
5792800;500256
5792801;500257
5792802;500262
5792803;500270
5792805;500273
5792806;500278
5792808;500280
5792810;500281
5792812;500283
5792813;500286
5792814;500287
5792815;500288
5792817;500290
5792819;500292
5792820;500296
5792821;500299
5792822;500303
5792823;500315
5792824;500321
5792825;500323
5792826;500324
5792827;500325
5792828;500335
5792829;500341
5792830;500344
5792832;500348
5792833;500356
5792834;500359
5792835;500362
5792836;500367
5792837;500375
5792838;500386
5792839;500389
5792840;500395
5792841;500396
5792842;500399
5792843;500405
5792844;500406
5792845;500407
5792848;500410
5792849;500416
5792850;500420
5792851;500431
5792852;500432
5792853;500435
5792854;500443
5792855;500446
5792856;500459
5792857;500464
5792858;500469
5792859;500472
5792860;500475
5792861;500476
5792862;500479
5792863;500492
5792864;500515
5792865;500517
5792866;500518
5792868;500522
5792869;500525
5792870;500544
5792872;500545
5792874;500546
5792876;500547
5792878;500548
5792880;500549
5792881;500550
5792882;500551
5792883;500552
5792885;500553
5792886;500554
5792887;500555
5792889;500557
5792890;500558
5792891;500560
5792892;500561
5792893;500562
5792894;500563
5792895;500565
5792896;500570
5792897;500571
5792899;500572
5792900;500579
5792901;500582
5792902;500584
5792903;500588
5792904;500591
5792905;500595
5792906;500598
5792907;500600
5792909;500607
5792910;500617
5792912;500628
5792913;500638
5792914;500647
5792915;500652
5792916;500659
5792917;500661
5792918;500669
5792919;500681
5792920;500689
