Label;count
Forest land remaining Forest land;4237164
Cropland remaining Cropland;5190707
Cropland converted to Artificial land;134602
Grassland converted to Cropland;33
Grassland remaining Grassland;397861
Grassland converted to Artificial land;12497
Artificial land remaining Artificial land;465639
Residual land remaining Residual land;433182
