Label;count
Forest land remaining Forest land;4229399
Forest land converted to Artificial land;7765
Cropland remaining Cropland;5321276
Cropland converted to Grassland;4033
Grassland remaining Grassland;409262
Grassland converted to Artificial land;1129
Artificial land remaining Artificial land;465639
Residual land remaining Residual land;433182
