Label;count
Forest land remaining Forest land;785816
Forest land converted to Artificial land;81
Cropland remaining Cropland;1313319
Cropland converted to Grassland;11267
Cropland converted to Artificial land;130097
Grassland converted to Cropland;8
Grassland remaining Grassland;382974
Grassland converted to Artificial land;7695
Artificial land remaining Artificial land;597416
Residual land remaining Residual land;16104
