CumulHa;Price
132638;0
132639;1
132643;2
132651;3
132655;5
132664;6
132673;9
132675;10
132677;13
132679;14
132688;16
132694;19
132697;21
132699;22
132706;24
132710;25
132719;28
132720;30
132724;32
132725;33
132727;36
132733;37
132735;41
132739;42
132742;44
132752;45
132756;47
132766;49
132777;51
132787;53
132789;54
132790;55
132791;57
132805;59
132808;64
132810;65
132831;66
132834;70
132839;73
132848;77
132854;78
132856;79
132860;80
132865;82
132879;83
132882;84
132886;86
132888;87
132895;88
132898;92
132901;93
132907;94
132917;96
132920;98
132923;99
132927;100
132930;101
132940;104
132945;105
132954;106
132955;108
132960;109
132965;113
132971;114
132972;117
132980;120
132984;122
132985;123
132990;124
133009;127
133015;128
133020;134
133024;136
133033;137
133035;138
133037;139
133059;141
133062;142
133066;143
133068;145
133073;148
133075;150
133080;151
133088;152
133092;154
133094;157
133098;159
133107;161
133109;162
133110;165
133112;169
133123;171
133128;174
133129;175
133137;176
133141;177
133145;178
133152;180
133157;185
133170;187
133171;188
133175;189
133181;193
133184;194
133189;195
133194;197
133214;199
133217;200
133220;203
133224;204
133225;206
133239;208
133241;209
133256;211
133259;213
133263;216
133267;218
133269;221
133272;222
133289;226
133291;227
133296;228
133304;233
133305;234
133312;236
133316;240
133326;241
133329;242
133340;244
133342;246
133346;249
133353;251
133357;252
133359;255
133363;256
133366;257
133371;258
133376;261
133380;263
133385;265
133387;270
133395;271
133396;272
133409;273
133418;276
133426;278
133440;279
133442;280
133453;282
133463;283
133467;285
133470;288
133477;289
133480;290
133482;291
133485;294
133490;295
133499;297
133511;299
133518;300
133522;302
133526;304
133532;307
133537;308
133548;309
133564;312
133569;313
133571;314
133574;316
133577;318
133579;321
133588;322
133591;324
133602;326
133610;329
133613;331
133616;333
133624;334
133626;336
133628;337
133629;340
133633;341
133651;343
133655;344
133658;350
133666;352
133670;353
133680;356
133685;358
133687;362
133692;363
133694;365
133702;367
133704;368
133706;370
133716;371
133731;372
133734;377
133746;378
133752;382
133758;385
133760;386
133763;387
133767;388
133773;390
133780;392
133785;394
133794;400
133808;401
133814;404
133822;407
133828;408
133834;409
133841;411
133846;412
133849;413
133853;414
133857;416
133874;417
133879;420
133882;421
133886;424
133892;426
133894;427
133909;428
133911;430
133919;431
133924;432
133926;436
133929;437
133933;438
133934;441
133940;442
133943;443
133954;446
133956;447
133959;450
133962;451
133965;452
133973;455
133975;456
133982;459
133990;460
133993;461
133998;464
134003;465
134006;466
134017;467
134024;470
134032;472
134037;477
134043;479
134054;480
134062;482
134068;486
134070;489
134074;491
134082;492
134087;496
134094;500
134102;502
134105;503
134121;505
134130;507
134132;509
134140;510
134147;513
134157;515
134166;517
134173;521
134181;522
134186;523
134189;526
134194;528
134206;530
134210;536
134214;537
134221;538
134223;539
134229;540
134241;543
134244;547
134247;549
134256;551
134263;552
134265;553
134274;558
134282;560
134289;563
134292;564
134304;566
134310;568
134314;570
134323;572
134325;573
134333;574
134347;578
134348;581
134351;582
134359;584
134364;587
134372;589
134379;592
134381;593
134386;598
134390;599
134396;603
134408;604
134411;606
134420;607
134426;609
134439;610
134446;613
134455;615
134458;618
134465;621
134470;624
134474;625
134481;628
134494;630
