Label;count
Forest land remaining Forest land;785412
Forest land converted to Artificial land;485
Cropland remaining Cropland;1239184
Cropland converted to Grassland;12133
Cropland converted to Artificial land;203366
Grassland converted to Cropland;9
Grassland remaining Grassland;380618
Grassland converted to Artificial land;10050
Artificial land remaining Artificial land;597416
Residual land remaining Residual land;16104
