Label;count
Forest land remaining Forest land;4237164
Cropland converted to Forest land;3
Cropland remaining Cropland;5169841
Cropland converted to Grassland;19773
Cropland converted to Artificial land;135692
Grassland converted to Cropland;41
Grassland remaining Grassland;393528
Grassland converted to Artificial land;16822
Artificial land remaining Artificial land;465639
Residual land remaining Residual land;433182
