Region;Code;Label;count
HR00;FORFOR;Forest land remaining Forest land;2684407
HR00;FORCRP;Forest land converted to Cropland;561
HR00;FORART;Forest land converted to Artificial land;231
HR00;CRPFOR;Cropland converted to Forest land;96498
HR00;CRPCRP;Cropland remaining Cropland;1796051
HR00;CRPGRS;Cropland converted to Grassland;66621
HR00;CRPART;Cropland converted to Artificial land;6508
HR00;GRSFOR;Grassland converted to Forest land;207
HR00;GRSCRP;Grassland converted to Cropland;105
HR00;GRSGRS;Grassland remaining Grassland;272982
HR00;GRSART;Grassland converted to Artificial land;7227
HR00;GRSRES;Grassland converted to Residual land;7
HR00;ARTART;Artificial land remaining Artificial land;177845
HR00;RESCRP;Residual land converted to Cropland;25
HR00;RESRES;Residual land remaining Residual land;368800
