Label;count
Forest land remaining Forest land;193
Forest land converted to Artificial land;13
Cropland converted to Forest land;4468
Cropland remaining Cropland;9260
Cropland converted to Grassland;456
Cropland converted to Artificial land;2209
Artificial land remaining Artificial land;7870
Residual land converted to Artificial land;49
Residual land remaining Residual land;4679
