ZoneID;Arable_Min;Arable_Max;Arable_slack;Arable_alloc;Arable_Price;Pastures_Min;Pastures_Max;Pastures_slack;Pastures_alloc;Pastures_Price;PermanentCrops_Min;PermanentCrops_Max;PermanentCrops_slack;PermanentCrops_alloc;PermanentCrops_Price;NewEnergyCrops_Min;NewEnergyCrops_Max;NewEnergyCrops_slack;NewEnergyCrops_alloc;NewEnergyCrops_Price;
CY00;114950;117272;0.00999905;117272;-509236;2234;3754;0.253841;2531;0;36886;51049;0.161062;40058;0;336;515;0.210341;515;-298659

"DiscrAlloc completed for 14 tiles with a total magnified suitability of 131396103015 over 886106 land units = 148284.858713 per land unit, which is optimal"
