Label;count
Forest land remaining Forest land;785897
Cropland remaining Cropland;1388347
Cropland converted to Grassland;11113
Cropland converted to Artificial land;55223
Grassland converted to Cropland;8
Grassland remaining Grassland;383486
Grassland converted to Artificial land;7183
Artificial land remaining Artificial land;597416
Residual land remaining Residual land;16104
