Label;count
Forest land remaining Forest land;24213486
Forest land converted to Cropland;1224
Forest land converted to Artificial land;1940
Cropland remaining Cropland;2884512
Cropland converted to Grassland;4742
Cropland converted to Artificial land;93
Grassland remaining Grassland;6600
Grassland converted to Artificial land;15
Artificial land remaining Artificial land;391563
Residual land remaining Residual land;723775
