Label;count
Forest land remaining Forest land;1216680
Forest land converted to Artificial land;98
Cropland remaining Cropland;554251
Cropland converted to Grassland;5309
Cropland converted to Artificial land;15931
Grassland remaining Grassland;103164
Grassland converted to Artificial land;49
Artificial land remaining Artificial land;56282
Residual land remaining Residual land;23836
