Label;count
Forest land remaining Forest land;1216680
Forest land converted to Artificial land;98
Cropland remaining Cropland;552650
Cropland converted to Grassland;5308
Cropland converted to Artificial land;17533
Grassland remaining Grassland;102997
Grassland converted to Artificial land;216
Artificial land remaining Artificial land;56282
Residual land remaining Residual land;23836
