CumulHa;Price
1297858;0
1313148;1
1313157;2
1313159;3
1313162;4
1313163;5
1313164;6
1313166;8
1313172;9
1313179;10
1313185;11
1313193;12
1313198;13
1313205;14
1313208;15
1313210;16
1313213;17
1313215;18
1313217;19
1313218;21
1313219;22
1313221;24
1313224;26
1313227;28
1313228;29
1313230;30
1313233;31
1313234;32
1313235;34
1313236;36
1313237;42
1313238;49
1313239;50
1313240;54
1313241;58
1313243;65
1313244;67
1313245;72
1313246;78
1313247;79
1313248;84
1313249;86
1313250;91
1313251;99
1313252;100
1313253;103
1313254;109
1313255;112
1313256;115
1313257;116
1313259;120
1313260;121
1313261;125
1313262;130
1313263;132
1313264;136
1313265;140
1313266;142
1313267;143
1313270;149
1313271;152
1313272;153
1313274;154
1313275;159
1313276;160
1313277;161
1313278;163
1313279;165
1313280;166
1313281;167
1313282;168
1313284;169
1313285;171
1313286;173
1313288;178
1313290;182
1313291;183
1313292;185
1313294;188
1313296;190
1313297;192
1313299;193
1313300;195
1313301;208
1313302;211
1313303;220
1313304;221
1313305;225
1313306;232
1313307;238
1313308;239
1313309;241
1313310;243
1313311;249
1313313;251
1313314;261
1313315;277
1313316;279
1313317;281
1313318;284
1313319;287
1313320;300
1313321;308
1313322;320
1313323;323
1313324;329
1313325;334
1313326;337
1313327;340
1313328;341
1313329;347
1313330;348
1313331;349
1313332;351
1313333;354
1313334;361
1313335;365
1313336;375
1313337;377
1313338;378
1313339;381
1313340;385
1313342;387
1313343;388
1313344;389
1313345;392
1313346;395
1313348;396
1313349;402
1313350;404
1313351;409
1313352;410
1313353;411
1313354;412
1313355;415
1313356;416
1313358;422
1313360;423
1313361;425
1313362;427
1313363;430
1313364;445
1313365;446
1313367;448
1313368;449
1313369;451
1313370;458
1313371;463
1313372;465
1313374;471
1313375;472
1313376;482
1313377;496
1313379;514
1313380;533
1313381;539
1313382;542
1313383;544
1313384;545
1313385;576
1313386;580
1313387;593
1313388;609
1313389;625
1313390;647
1313391;655
1313392;669
1313393;678
1313394;679
1313395;689
1313396;690
1313397;706
1313398;710
1313399;746
1313400;775
1313401;777
1313402;779
1313403;782
1313404;818
1313405;852
1313406;857
1313407;899
1313408;905
1313409;915
1313410;932
1313412;933
1313413;947
1313414;950
1313415;959
1313416;981
1313417;1001
1313418;1024
1313419;1055
1313420;1068
1313421;1095
1313422;1120
1313423;1175
1313424;1183
1313425;1236
1313426;1268
1313427;1329
1313428;1333
1313429;1350
1313430;1401
1313432;1423
1313433;1428
1313434;1442
1313435;1543
1313436;1812
1313437;1851
1313438;1974
1313439;2060
1313440;2070
1313441;2409
1313442;2472
1313443;2631
1313444;2676
1313445;2720
1313446;2723
1313447;2774
1313448;2783
1313449;2784
1313450;2795
1313451;2801
1313452;2858
1313453;2867
1313454;2875
