ZoneID;Arable_Min;Arable_Max;Arable_slack;Arable_alloc;Arable_Price;Pastures_Min;Pastures_Max;Pastures_slack;Pastures_alloc;Pastures_Price;PermanentCrops_Min;PermanentCrops_Max;PermanentCrops_slack;PermanentCrops_alloc;PermanentCrops_Price;NewEnergyCrops_Min;NewEnergyCrops_Max;NewEnergyCrops_slack;NewEnergyCrops_alloc;NewEnergyCrops_Price;
NL11;111855;126127;0.0599709;116238;0;57530;90773;0.224156;63658;0;1756;5634;0.524763;1756;99995;0;0;;0;0
NL12;23088;26034;0.0599731;26034;-100000;240219;347962;0.18318;240219;66612;0;554;1;554;-100020;0;0;;0;0
NL13;87339;98482;0.0599663;98482;-100000;56976;77942;0.155398;62774;0;555;2640;0.652582;954;0;0;0;;0;0
NL21;62660;70655;0.0599707;70655;-100000;158819;198148;0.110175;159566;0;1593;4150;0.445238;4150;-100000;0;0;;0;0
NL22;71912;81088;0.0599739;81088;-100000;154520;191754;0.107528;162760;0;2481;10396;0.614662;10396;-369999;0;0;;0;0
NL23;30511;34404;0.0599707;34404;-100000;3284;3727;0.0631864;3284;100000;2861;10038;0.5564;10038;-100000;0;0;;0;0
NL31;9268;10450;0.0599452;9268;299999;72397;89286;0.104457;72397;499999;232;1532;0.736961;232;529999;0;0;;0;0
NL32;44662;50361;0.059975;50361;-100000;77817;116507;0.1991;77817;100000;1141;9128;0.777778;8607;0;0;0;;0;0
NL33;39607;44661;0.0599753;44661;-100000;90409;101913;0.0598163;90505;0;0;4213;1;4213;-370000;0;0;;0;0
NL34;107738;121485;0.0599722;121485;-100000;0;20358;1;1637;0;2685;18821;0.750302;5668;0;0;0;;0;0
NL41;131078;147802;0.0599684;147802;-100000;43575;46864;0.0363671;43575;100000;9077;25510;0.475121;25510;-150000;0;0;;0;0
NL42;60278;67969;0.0599702;67969;-100002;11724;13863;0.0835971;13863;-100000;4985;14512;0.488639;14512;-150000;0;0;;0;0

"DiscrAlloc completed for 50 tiles with a total magnified suitability of 224869830966 over 3248423 land units = 69224.306984 per land unit, which is optimal"
