CumulHa;Price
3019094;0
3023618;1
3024908;2
3025334;3
3025562;4
3025723;5
3025851;6
3025931;7
3025984;8
3026020;9
3026063;10
3026085;11
3026110;12
3026130;13
3026151;14
3026166;15
3026186;16
3026197;17
3026208;18
3026222;19
3026240;20
3026257;21
3026268;22
3026281;23
3026291;24
3026306;25
3026313;26
3026325;27
3026348;28
3026363;29
3026370;30
3026382;31
3026390;32
3026397;33
3026402;34
3026412;35
3026420;36
3026426;37
3026433;38
3026441;39
3026449;40
3026456;41
3026459;42
3026461;43
3026467;44
3026472;45
3026475;46
3026476;47
3026482;48
3026486;49
3026489;50
3026492;51
3026496;52
3026500;53
3026505;54
3026506;55
3026511;56
3026513;58
3026516;59
3026520;60
3026522;61
3026525;63
3026527;64
3026530;65
3026533;66
3026535;67
3026536;68
3026537;69
3026538;71
3026539;72
3026540;73
3026541;74
3026543;76
3026544;77
3026545;79
3026547;81
3026549;82
3026550;83
3026551;85
3026552;86
3026553;88
3026558;89
3026561;90
3026563;91
3026564;92
3026565;93
3026566;94
3026567;95
3026569;96
3026570;98
3026573;99
3026574;101
3026575;104
3026577;105
3026580;106
3026582;107
3026584;109
3026587;112
3026589;113
3026590;114
3026592;115
3026593;117
3026595;120
3026596;121
3026600;122
3026603;123
3026605;126
3026607;127
3026610;128
3026612;131
3026614;132
3026619;133
3026620;134
3026622;135
3026623;136
3026625;137
3026627;138
3026628;139
3026630;140
3026632;142
3026633;143
3026636;145
3026637;146
3026639;147
3026640;148
3026642;149
3026644;150
3026645;151
3026646;152
3026648;153
3026649;154
3026651;155
3026654;157
3026655;158
3026657;159
3026658;160
3026661;161
3026662;162
3026665;163
3026667;164
3026668;165
3026669;166
3026672;167
3026673;168
3026674;169
3026675;170
3026676;171
3026677;172
3026678;173
3026680;174
3026681;175
3026685;176
3026687;177
3026688;178
3026689;180
3026690;181
3026692;182
3026694;183
3026697;184
3026701;185
3026704;186
3026706;187
3026709;188
3026714;189
3026715;190
3026717;191
3026719;193
3026722;194
3026728;195
3026729;196
3026731;197
3026734;198
3026737;199
3026742;200
3026744;202
3026745;204
3026749;205
3026750;206
3026753;207
3026755;208
3026759;209
3026760;210
3026764;211
3026766;213
3026772;214
3026775;215
3026778;216
3026781;217
3026783;218
3026784;219
3026787;220
3026789;221
3026790;223
3026791;224
3026792;226
3026796;227
3026804;228
3026806;229
3026807;230
3026809;231
3026811;233
3026812;235
3026813;236
3026816;237
3026817;238
3026818;240
3026825;241
3026827;242
3026830;243
3026833;244
3026834;245
3026835;247
3026836;251
3026837;253
3026840;254
3026842;255
3026845;257
3026846;258
3026847;259
3026848;260
3026849;261
3026850;263
3026852;265
3026853;266
3026854;267
3026855;268
3026856;269
3026858;272
3026861;273
3026863;274
3026865;275
3026866;276
3026868;277
3026871;278
3026872;279
3026874;281
3026875;282
3026878;283
3026882;284
3026883;285
3026887;286
3026889;287
3026891;290
3026893;292
3026894;293
3026897;294
3026901;295
3026902;296
3026903;297
3026905;298
3026908;299
3026910;300
3026911;301
3026914;302
3026916;303
3026918;305
3026921;306
3026924;307
3026925;309
3026928;310
3026930;311
3026931;312
3026933;314
3026936;316
3026939;317
3026941;319
3026944;320
3026946;321
3026947;322
3026950;323
3026953;324
3026955;325
3026956;326
3026957;328
3026961;330
3026963;331
3026965;332
3026968;333
3026969;334
3026971;335
3026972;336
3026973;337
3026974;338
3026980;339
3026985;340
3026986;341
3026989;342
3026993;343
3026997;344
3027000;345
3027001;346
3027003;347
3027009;348
3027012;349
3027016;350
3027021;351
3027023;352
3027029;353
3027036;354
3027043;355
3027047;356
3027051;357
3027053;358
3027054;359
3027063;360
3027070;361
3027073;362
3027075;363
3027076;364
3027082;365
3027085;366
3027086;367
3027090;369
3027094;371
3027096;372
3027101;373
3027103;374
3027105;375
3027108;376
3027109;377
3027113;378
3027115;379
3027117;380
3027119;381
3027122;382
3027123;383
3027128;384
3027131;385
3027139;386
3027143;388
3027147;389
3027152;390
3027156;391
3027158;392
3027163;393
3027171;394
3027176;395
3027181;396
3027183;397
3027188;398
3027195;399
3027197;400
3027202;401
3027205;402
3027210;403
3027214;404
3027218;405
3027220;406
3027226;407
3027232;408
3027240;409
3027245;410
3027253;411
3027258;412
3027263;413
3027267;414
3027275;415
3027277;416
3027281;417
3027283;418
3027285;419
3027290;420
3027291;421
3027294;423
3027298;424
3027299;425
3027300;426
3027301;427
3027302;428
3027303;429
3027306;430
3027307;431
3027309;432
3027311;433
3027317;434
3027319;435
3027321;436
3027326;437
3027328;438
3027331;439
3027335;441
3027336;442
3027341;444
3027342;445
3027347;446
3027357;447
3027361;448
3027364;449
3027370;450
3027374;451
3027378;452
3027382;453
3027386;454
3027388;455
3027394;456
3027400;457
3027412;458
3027417;459
3027423;460
3027432;461
3027438;462
3027444;463
3027445;465
3027446;468
3027449;469
3027452;470
3027454;472
3027456;473
3027458;474
3027459;477
3027460;478
3027461;479
3027462;481
3027463;482
3027464;483
3027466;484
3027467;486
3027469;487
3027470;488
3027471;492
3027472;493
3027473;494
3027474;495
3027475;496
3027476;497
3027479;498
3027480;499
3027481;501
3027484;502
3027485;503
3027486;504
3027487;510
3027488;511
3027489;513
3027490;514
3027493;520
3027494;521
3027495;523
3027496;525
3027498;528
3027500;548
3027501;584
3027502;597
3027503;599
3027504;667
3027505;730
3027506;742
3027507;751
3027509;764
3027510;771
3027511;781
3027512;812
3027513;813
3027514;838
3027515;922
3027516;923
3027517;1045
3027518;1088
3027519;1139
3027520;1160
3027521;1205
3027522;1357
3027523;1386
3027524;1460
3027525;1483
3027526;1532
3027527;1563
3027528;1653
3027529;1688
3027530;1696
3027531;1701
3027532;1723
3027533;1744
3027534;1752
3027535;1761
3027536;1807
3027537;1815
3027538;1816
3027539;1877
3027540;1906
3027541;1960
3027542;2226
3027543;2286
3027544;2506
3027545;2537
3027546;2603
3027547;2626
3027548;2654
3027549;2707
3027550;2727
3027551;2825
3027552;2870
3027553;2932
3027554;2946
3027555;2976
3027556;2986
3027557;2987
3027558;2997
3027559;3001
3027560;3004
3027561;3035
3027562;3065
3027563;3068
3027564;3071
3027565;3074
3027566;3087
3027567;3101
3027568;3105
3027569;3107
3027570;3123
3027572;3229
3027573;3242
3027574;3315
3027575;3322
3027576;3429
3027577;3494
3027578;3687
3027580;3714
3027581;3784
3027582;3785
3027583;3794
3027584;3875
3027585;3884
3027586;3888
3027587;3891
3027588;3897
3027589;3911
3027590;3942
3027591;3947
3027592;3954
3027593;3982
3027594;3998
3027595;4000
3027596;4001
3027597;4008
3027598;4009
3027599;4025
3027600;4032
3027601;4033
3027602;4034
3027603;4041
3027604;4043
3027605;4047
3027606;4065
3027607;4070
3027608;4071
3027609;4076
3027610;4078
3027611;4100
3027612;4105
3027613;4108
3027614;4160
3027615;4163
3027616;4167
3027617;4170
3027618;4171
3027619;4174
3027620;4187
3027622;4201
3027623;4236
3027624;4238
3027625;4817
3027626;5510
3027627;6412
3027628;8606
3027629;8647
3027630;8742
3027631;9110
3027632;14011
3027633;14853
3027634;20489
3027635;21794
3027636;23500
3027637;24907
3027638;26221
3027639;26803
3027640;27895
3027641;28259
3027642;28560
3027643;29261
3027644;29886
3027645;31748
3027646;32834
3027647;33458
3027648;34113
3027649;34896
3027650;35138
3027651;35504
3027652;35912
3027653;36467
3027654;36806
3027655;37460
3027656;37952
3027657;38140
3027658;39689
3027659;39695
3027660;40490
3027662;40707
3027663;41300
3027664;42044
3027665;42978
3027666;43221
3027667;44164
3027668;45984
3027669;46270
3027670;47958
3027671;51998
3027672;52008
3027673;53886
3027674;54647
3027675;57258
3027676;60374
3027677;61680
3027678;61695
3027679;63361
3027680;63810
3027681;64726
3027682;65100
3027683;66988
3027684;68421
3027685;71253
3027686;72394
3027687;73455
3027688;74412
3027689;75915
3027690;76284
3027691;77955
3027692;78811
3027693;78851
3027694;78906
3027695;78930
3027696;78995
3027697;80807
3027698;82176
3027699;82372
3027700;83045
3027701;83919
3027702;85042
3027703;85932
3027704;89420
3027705;90086
3027706;91997
3027707;95115
3027708;95120
3027709;95123
3027710;95124
3027712;95125
3027713;95127
3027714;95129
3027715;95130
3027716;95131
3027718;95132
3027720;95133
3027724;95135
3027727;95136
3027729;95137
3027730;95138
3027733;95139
3027734;95144
3027736;95145
3027737;95147
3027738;97875
3027739;98545
3027740;98590
3027741;98744
3027742;99581
3027743;99609
3028108;99999
3029833;100000
3029871;100001
3029904;100002
3029924;100003
3029925;100005
3029926;100156
3029927;100662
3029928;100695
3029929;100746
3029930;100751
3029931;100782
3029932;100788
3029933;100792
3029934;100797
3029935;100817
3029936;100833
3029938;100834
3029939;100845
3029940;100847
3029941;100870
3029942;100886
3029943;100900
3029944;100917
3029945;100923
3029946;100924
3029947;100930
3029948;100940
3029949;100967
3029950;100969
3029951;100995
3029952;101006
3029953;101036
3029954;101067
3029955;101079
3029956;101089
3029957;101101
3029958;101106
3029959;104998
3029960;106401
3029961;107352
3029962;107547
3029963;112432
3029964;114168
3029965;114948
3029966;115129
3029967;115481
3029968;120368
3029969;121601
3029970;122613
3029971;123227
3029972;123331
3029974;123568
3029975;124453
3029990;124999
3029991;125224
3029992;129539
3029993;129888
3029994;130093
3029995;130947
3029996;131669
3029997;132090
3029998;132174
3029999;132783
3030000;134240
3030001;134596
3030002;137010
3030003;137028
3030004;138249
3030005;138406
3030006;139105
3030007;140154
3030008;140875
3030009;141229
3030010;141254
3030011;141329
3030012;141388
3030013;141739
3030014;142150
3030015;142192
3030016;142307
3030017;142349
3030018;142383
3030019;142400
3030020;142433
3030021;142464
3030022;142489
3030023;142496
3030024;142523
3030025;142527
3030026;142545
3030027;142551
3030028;142565
3030029;142630
3030030;142672
3030031;142770
3030032;142781
3030033;142791
3030034;142797
3030035;142801
3030036;142804
3030037;142806
3030038;142819
3030039;142825
3030040;142826
3030041;142827
3030042;142828
3030044;142829
3030046;142831
3030050;142832
3030054;142833
3030068;142834
3030095;142835
3030118;142836
3030121;142837
3030124;142838
3030127;142839
3030130;142840
3030131;142841
3030132;142842
3030133;142843
3030136;142844
3030138;142845
3030139;142846
3030143;142847
3030145;142849
3030146;142850
3030147;142851
3030149;142852
3030153;142853
3030160;142854
3030167;142855
3030182;142856
3030183;143458
3030184;144119
3030185;144745
3030186;144987
3030187;145419
3030188;145429
3030189;145513
3030190;146753
3030191;146799
3030192;147337
3030193;148102
3030194;148336
3030195;148724
3030196;149074
3030197;149128
3030198;149129
3030199;149467
3030200;150188
3030201;150226
3030202;150385
3030203;150411
3030204;150861
3030205;150944
3030206;150955
3030207;151025
3030208;151085
3030209;151136
3030210;151263
3030211;151273
3030212;151510
3030213;152026
3030214;152191
3030215;152199
3030216;152280
3030217;152393
3030218;152441
3030219;152818
3030220;152858
3030221;152898
3030222;153001
3030223;153207
3030224;153225
3030225;153246
3030226;153295
3030227;153473
3030228;153725
3030229;154278
3030230;154438
3030231;154460
3030232;154662
3030233;155165
3030234;155238
3030235;155431
3030236;155440
3030237;155970
3030238;156414
3030239;157266
3030240;157356
3030241;157736
3030242;158305
3030243;158573
3030244;158676
3030245;159290
3030247;159337
3030249;159347
3030250;159415
3030251;159889
3030252;160316
3030253;160354
3030254;161136
3030255;161454
3030256;161672
3030257;161940
3030258;162009
3030260;162738
3030261;162739
3030262;162740
3030263;162742
3030264;162744
