Label;count
Forest land remaining Forest land;2201473
Forest land converted to Artificial land;233
Cropland remaining Cropland;2046552
Cropland converted to Artificial land;150
Grassland remaining Grassland;270334
Grassland converted to Artificial land;287
Artificial land remaining Artificial land;268157
Residual land remaining Residual land;41789
