Region;Code;Label;count
BG01;FORFOR;Forest land remaining Forest land;500440
BG01;CRPCRP;Cropland remaining Cropland;1133689
BG01;GRSGRS;Grassland remaining Grassland;108027
BG01;GRSART;Grassland converted to Artificial land;206
BG01;ARTART;Artificial land remaining Artificial land;87279
BG01;RESRES;Residual land remaining Residual land;42376
BG02;FORFOR;Forest land remaining Forest land;419432
BG02;CRPCRP;Cropland remaining Cropland;880036
BG02;GRSGRS;Grassland remaining Grassland;67913
BG02;GRSART;Grassland converted to Artificial land;1507
BG02;ARTART;Artificial land remaining Artificial land;78780
BG02;RESRES;Residual land remaining Residual land;10960
BG03;FORFOR;Forest land remaining Forest land;370285
BG03;CRPCRP;Cropland remaining Cropland;923487
BG03;GRSGRS;Grassland remaining Grassland;63740
BG03;GRSART;Grassland converted to Artificial land;205
BG03;ARTART;Artificial land remaining Artificial land;76836
BG03;RESRES;Residual land remaining Residual land;8444
BG04;FORFOR;Forest land remaining Forest land;1081121
BG04;CRPCRP;Cropland remaining Cropland;583613
BG04;GRSGRS;Grassland remaining Grassland;40579
BG04;GRSART;Grassland converted to Artificial land;7724
BG04;ARTART;Artificial land remaining Artificial land;74480
BG04;RESRES;Residual land remaining Residual land;183455
BG05;FORFOR;Forest land remaining Forest land;1113691
BG05;CRPCRP;Cropland remaining Cropland;851625
BG05;GRSGRS;Grassland remaining Grassland;52460
BG05;GRSART;Grassland converted to Artificial land;386
BG05;ARTART;Artificial land remaining Artificial land;72919
BG05;RESRES;Residual land remaining Residual land;105322
BG06;FORFOR;Forest land remaining Forest land;752195
BG06;CRPCRP;Cropland remaining Cropland;952859
BG06;GRSGRS;Grassland remaining Grassland;67436
BG06;GRSART;Grassland converted to Artificial land;208
BG06;ARTART;Artificial land remaining Artificial land;75345
BG06;RESRES;Residual land remaining Residual land;82625
