ZoneID;Arable_Min;Arable_Max;Arable_slack;Arable_alloc;Arable_Price;Pastures_Min;Pastures_Max;Pastures_slack;Pastures_alloc;Pastures_Price;PermanentCrops_Min;PermanentCrops_Max;PermanentCrops_slack;PermanentCrops_alloc;PermanentCrops_Price;NewEnergyCrops_Min;NewEnergyCrops_Max;NewEnergyCrops_slack;NewEnergyCrops_alloc;NewEnergyCrops_Price;
CZ01;8657;8832;0.0100063;8832;-219999;552;563;0.00986547;563;-11111;73;74;0.00680272;74;-99659;0;0;;0;-31161
CZ02;518070;528537;0.0100009;522180;0;37909;38674;0.00998916;38674;-100000;5487;5598;0.0100135;5598;-149984;0;0;;0;0
CZ03;473393;482956;0.00999949;482956;-100000;271281;276762;0.010001;271281;100000;1760;1795;0.00984529;1795;-235922;0;0;;0;0
CZ04;198668;202681;0.00999878;202681;-100000;136842;139607;0.0100018;136842;99999;6415;6544;0.00995447;6544;-212440;0;0;;0;0
CZ05;406026;414229;0.0100005;414229;-100000;150101;153134;0.0100021;150113;0;2258;2303;0.00986626;2258;99377;0;0;;0;0
CZ06;643940;656949;0.0100001;654693;0;51263;52298;0.00999411;52298;-100000;19337;19728;0.010009;19728;-100000;0;0;;0;0
CZ07;299035;305076;0.00999982;304910;0;86833;88588;0.0100045;88446;0;3396;3465;0.0100568;3396;99172;0;0;;0;0
CZ08;136550;139309;0.0100015;139309;-100000;73394;74877;0.010002;73394;100000;0;0;;0;-256531;0;0;;0;0

"DiscrAlloc completed for 119 tiles with a total magnified suitability of 111378436232 over 7755605 land units = 14361.024863 per land unit, which is optimal"
