Region,Year,ForestAreaOriginal,ForestsMatMin,ForestsMatMax,ForestsYoMin,ForestsYoMax,ForestsPlMin,ForestsPlMax
SE,2000,28030100,19621070,36439130,0,999000000,0,999000000
SE,2001,28034358.75,19624051,36444666,0,999000000,0,999000000
SE,2002,28038617.49,19627032,36450202,0,999000000,0,999000000
SE,2003,28042876.24,19630013,36455739,0,999000000,0,999000000
SE,2004,28047134.98,19632994,36461275,0,999000000,0,999000000
SE,2005,28051393.73,19635975,36466811,0,999000000,0,999000000
SE,2006,28055786.57,19639050,36472522,0,999000000,0,999000000
SE,2007,28060179.41,19642125,36478233,0,999000000,0,999000000
SE,2008,28064572.25,19645200,36483943,0,999000000,0,999000000
SE,2009,28068965.1,19648275,36489654,0,999000000,0,999000000
SE,2010,28073357.94,19651350,36495365,0,999000000,0,999000000
SE,2011,28083246.28,19658272,36508220,0,999000000,0,999000000
SE,2012,28093134.63,19665194,36521075,0,999000000,0,999000000
SE,2013,28103022.97,19672116,36533929,0,999000000,0,999000000
SE,2014,28112911.31,19679037,36546784,0,999000000,0,999000000
SE,2015,28122799.66,19685959,36559639,0,999000000,0,999000000
SE,2016,28129456.05,19690619,36568292,0,999000000,0,999000000
SE,2017,28136112.44,19695278,36576946,0,999000000,0,999000000
SE,2018,28142768.84,19699938,36585599,0,999000000,0,999000000
SE,2019,28149425.23,19704597,36594252,0,999000000,0,999000000
SE,2020,28156081.63,19709257,36602906,0,999000000,0,999000000
SE,2021,28159023.79,19711316,36606730,0,999000000,0,999000000
SE,2022,28161965.95,19713376,36610555,0,999000000,0,999000000
SE,2023,28164908.11,19715435,36614380,0,999000000,0,999000000
SE,2024,28167850.28,19717495,36618205,0,999000000,0,999000000
SE,2025,28170792.44,19719554,36622030,0,999000000,0,999000000
SE,2026,28172181.2,19720526,36623835,0,999000000,0,999000000
SE,2027,28173569.96,19721498,36625640,0,999000000,0,999000000
SE,2028,28174958.73,19722471,36627446,0,999000000,0,999000000
SE,2029,28176347.49,19723443,36629251,0,999000000,0,999000000
SE,2030,28177736.25,19724415,36631057,0,999000000,0,999000000
SE,2031,28177864.74,19724505,36631224,0,999000000,0,999000000
SE,2032,28177993.23,19724595,36631391,0,999000000,0,999000000
SE,2033,28178121.71,19724685,36631558,0,999000000,0,999000000
SE,2034,28178250.2,19724775,36631725,0,999000000,0,999000000
SE,2035,28178378.69,19724865,36631892,0,999000000,0,999000000
SE,2036,28178232.94,19724763,36631702,0,999000000,0,999000000
SE,2037,28178087.19,19724661,36631513,0,999000000,0,999000000
SE,2038,28177941.44,19724559,36631323,0,999000000,0,999000000
SE,2039,28177795.69,19724456,36631134,0,999000000,0,999000000
SE,2040,28177649.94,19724354,36630944,0,999000000,0,999000000
SE,2041,28177692.23,19724384,36630999,0,999000000,0,999000000
SE,2042,28177734.53,19724414,36631054,0,999000000,0,999000000
SE,2043,28177776.82,19724443,36631109,0,999000000,0,999000000
SE,2044,28177819.11,19724473,36631164,0,999000000,0,999000000
SE,2045,28177861.41,19724502,36631219,0,999000000,0,999000000
SE,2046,28177996.59,19724597,36631395,0,999000000,0,999000000
SE,2047,28178131.77,19724692,36631571,0,999000000,0,999000000
SE,2048,28178266.95,19724786,36631747,0,999000000,0,999000000
SE,2049,28178402.13,19724881,36631922,0,999000000,0,999000000
SE,2050,28178537.31,19724976,36632098,0,999000000,0,999000000
SE,2051,28178711.23,19725097,36632324,0,999000000,0,999000000
SE,2052,28178885.15,19725219,36632550,0,999000000,0,999000000
SE,2053,28179059.07,19725341,36632776,0,999000000,0,999000000
SE,2054,28179232.99,19725463,36633002,0,999000000,0,999000000
SE,2055,28179406.91,19725584,36633228,0,999000000,0,999000000
SE,2056,28179619.03,19725733,36633504,0,999000000,0,999000000
SE,2057,28179831.14,19725881,36633780,0,999000000,0,999000000
SE,2058,28180043.26,19726030,36634056,0,999000000,0,999000000
SE,2059,28180255.38,19726178,36634331,0,999000000,0,999000000
SE,2060,28180467.5,19726327,36634607,0,999000000,0,999000000
SE,2061,28180707.42,19726495,36634919,0,999000000,0,999000000
SE,2062,28180947.34,19726663,36635231,0,999000000,0,999000000
SE,2063,28181187.26,19726831,36635543,0,999000000,0,999000000
SE,2064,28181427.18,19726999,36635855,0,999000000,0,999000000
SE,2065,28181667.09,19727166,36636167,0,999000000,0,999000000
SE,2066,28181926.81,19727348,36636504,0,999000000,0,999000000
SE,2067,28182186.52,19727530,36636842,0,999000000,0,999000000
SE,2068,28182446.23,19727712,36637180,0,999000000,0,999000000
SE,2069,28182705.94,19727894,36637517,0,999000000,0,999000000
SE,2070,28182965.66,19728075,36637855,0,999000000,0,999000000
