Region,Year,ForestAreaOriginal,ForestsMatMin,ForestsMatMax,ForestsYoMin,ForestsYoMax
DE,2000,11354000,7947799,14760200,0,999000000
DE,2001,11360468.2,7952327,14768608,0,999000000
DE,2002,11366936.39,7956855,14777017,0,999000000
DE,2003,11373404.59,7961383,14785425,0,999000000
DE,2004,11379872.78,7965910,14793834,0,999000000
DE,2005,11386340.98,7970438,14802243,0,999000000
DE,2006,11393155.63,7975208,14811102,0,999000000
DE,2007,11399970.29,7979979,14819961,0,999000000
DE,2008,11406784.95,7984749,14828820,0,999000000
DE,2009,11413599.61,7989519,14837679,0,999000000
DE,2010,11420414.27,7994289,14846538,0,999000000
DE,2011,11431137.92,8001796,14860479,0,999000000
DE,2012,11441861.58,8009303,14874420,0,999000000
DE,2013,11452585.24,8016809,14888360,0,999000000
DE,2014,11463308.9,8024316,14902301,0,999000000
DE,2015,11474032.56,8031822,14916242,0,999000000
DE,2016,11487490.19,8041243,14933737,0,999000000
DE,2017,11500947.83,8050663,14951232,0,999000000
DE,2018,11514405.46,8060083,14968727,0,999000000
DE,2019,11527863.09,8069504,14986222,0,999000000
DE,2020,11541320.72,8078924,15003716,0,999000000
DE,2021,11561237.7,8092866,15029609,0,999000000
DE,2022,11581154.68,8106808,15055501,0,999000000
DE,2023,11601071.66,8120750,15081393,0,999000000
DE,2024,11620988.64,8134692,15107285,0,999000000
DE,2025,11640905.63,8148633,15133177,0,999000000
DE,2026,11679765.69,8175835,15183695,0,999000000
DE,2027,11718625.75,8203038,15234213,0,999000000
DE,2028,11757485.81,8230240,15284731,0,999000000
DE,2029,11796345.88,8257442,15335249,0,999000000
DE,2030,11835205.94,8284644,15385767,0,999000000
DE,2031,11851606.89,8296124,15407088,0,999000000
DE,2032,11868007.84,8307605,15428410,0,999000000
DE,2033,11884408.79,8319086,15449731,0,999000000
DE,2034,11900809.74,8330566,15471052,0,999000000
DE,2035,11917210.69,8342047,15492373,0,999000000
DE,2036,11918904.2,8343232,15494575,0,999000000
DE,2037,11920597.71,8344418,15496777,0,999000000
DE,2038,11922291.23,8345603,15498978,0,999000000
DE,2039,11923984.74,8346789,15501180,0,999000000
DE,2040,11925678.25,8347974,15503381,0,999000000
DE,2041,11925573.34,8347901,15503245,0,999000000
DE,2042,11925468.43,8347827,15503108,0,999000000
DE,2043,11925363.51,8347754,15502972,0,999000000
DE,2044,11925258.6,8347681,15502836,0,999000000
DE,2045,11925153.69,8347607,15502699,0,999000000
DE,2046,11925123.11,8347586,15502660,0,999000000
DE,2047,11925092.54,8347564,15502620,0,999000000
DE,2048,11925061.96,8347543,15502580,0,999000000
DE,2049,11925031.39,8347521,15502540,0,999000000
DE,2050,11925000.81,8347500,15502501,0,999000000
DE,2051,11925017.9,8347512,15502523,0,999000000
DE,2052,11925034.99,8347524,15502545,0,999000000
DE,2053,11925052.08,8347536,15502567,0,999000000
DE,2054,11925069.16,8347548,15502589,0,999000000
DE,2055,11925086.25,8347560,15502612,0,999000000
DE,2056,11925134.6,8347594,15502674,0,999000000
DE,2057,11925182.95,8347628,15502737,0,999000000
DE,2058,11925231.3,8347661,15502800,0,999000000
DE,2059,11925279.65,8347695,15502863,0,999000000
DE,2060,11925328,8347729,15502926,0,999000000
DE,2061,11925396.2,8347777,15503015,0,999000000
DE,2062,11925464.4,8347825,15503103,0,999000000
DE,2063,11925532.6,8347872,15503192,0,999000000
DE,2064,11925600.8,8347920,15503281,0,999000000
DE,2065,11925669,8347968,15503369,0,999000000
DE,2066,11925750.65,8348025,15503475,0,999000000
DE,2067,11925832.3,8348082,15503581,0,999000000
DE,2068,11925913.95,8348139,15503688,0,999000000
DE,2069,11925995.6,8348196,15503794,0,999000000
DE,2070,11926077.25,8348254,15503900,0,999000000
