Region,Year,ArableMin,ArableMax,PermCropMin,PermCropMax,PastureMin,PastureMax,NewEnergyMin,NewEnergyMax
FR00,2010,15586760,23380140,987462,1481193,7675956,11513934,0,0
FR00,2011,15643859,23465788,978362,1467543,7630829,11446244,0,0
FR00,2012,15700958,23551437,969262,1453893,7585703,11378555,0,0
FR00,2013,15758057,23637086,960161,1440242,7540577,11310866,0,0
FR00,2014,15815156,23722735,951061,1426592,7495451,11243177,0,0
FR00,2015,15872256,23808384,941961,1412942,7450325,11175488,0,0
FR00,2016,15839397,23759096,925515,1388272,7434941,11152411,0,0
FR00,2017,15806539,23709809,909068,1363602,7419556,11129335,0,0
FR00,2018,15773681,23660522,892621,1338932,7404172,11106258,0,0
FR00,2019,15740823,23611235,876175,1314263,7388788,11083182,0,0
FR00,2020,15707965,23561948,859728,1289593,7373404,11060106,0,0
FR00,2021,15672768,23509152,849859,1274788,7373789,11060683,0,0
FR00,2022,15637571,23456356,839989,1259983,7374174,11061261,0,0
FR00,2023,15602373,23403560,830119,1245179,7374559,11061839,0,0
FR00,2024,15567176,23350764,820249,1230374,7374945,11062417,0,0
FR00,2025,15531979,23297968,810380,1215570,7375330,11062995,0,0
FR00,2026,15494993,23242490,801411,1202117,7378149,11067224,0,0
FR00,2027,15458007,23187011,792443,1188664,7380968,11071453,0,0
FR00,2028,15421021,23131532,783474,1175211,7383788,11075682,0,0
FR00,2029,15384036,23076054,774506,1161759,7386607,11079910,0,0
FR00,2030,15347050,23020575,765537,1148306,7389426,11084139,0,0
FR00,2031,15314098,22971148,757265,1135897,7385905,11078858,20553,30830
FR00,2032,15281147,22921720,748992,1123489,7382384,11073577,41107,61661
FR00,2033,15248195,22872293,740720,1111080,7378864,11068296,61661,92491
FR00,2034,15215243,22822865,732448,1098672,7375343,11063014,82215,123322
FR00,2035,15182292,22773438,724176,1086264,7371822,11057733,102768,154153
FR00,2036,15171185,22756777,716369,1074554,7371411,11057117,292178,438268
FR00,2037,15160078,22740117,708563,1062844,7371000,11056500,481588,722382
FR00,2038,15148971,22723457,700756,1051135,7370589,11055884,670998,1006497
FR00,2039,15137865,22706797,692950,1039425,7370178,11055268,860408,1290612
FR00,2040,15126758,22690137,685144,1027716,7369768,11054652,1049818,1574727
FR00,2041,15119488,22679232,677773,1016660,7369767,11054651,1081444,1622166
FR00,2042,15112217,22668326,670402,1005604,7369767,11054651,1113070,1669606
FR00,2043,15104947,22657421,663032,994548,7369767,11054651,1144697,1717045
FR00,2044,15097677,22646516,655661,983492,7369767,11054651,1176323,1764485
FR00,2045,15090407,22635610,648291,972436,7369767,11054650,1207949,1811924
FR00,2046,15043300,22564951,639945,959917,7369767,11054650,1232393,1848590
FR00,2047,14996194,22494291,631599,947399,7369766,11054650,1256837,1885256
FR00,2048,14949088,22423632,623253,934880,7369766,11054650,1281282,1921923
FR00,2049,14901981,22352972,614907,922361,7369766,11054649,1305726,1958589
FR00,2050,14854875,22282312,606561,909842,7369766,11054649,1330170,1995255
FR00,2051,14857329,22285994,598826,898240,7369765,11054648,1352642,2028964
FR00,2052,14859784,22289676,591092,886638,7369765,11054647,1375115,2062673
FR00,2053,14862238,22293357,583357,875036,7369764,11054646,1397587,2096381
FR00,2054,14864692,22297039,575622,863434,7369763,11054645,1420060,2130090
FR00,2055,14867147,22300720,567888,851832,7369763,11054644,1442532,2163799
FR00,2056,14834102,22251154,560951,841426,7369762,11054643,1464883,2197325
FR00,2057,14801058,22201587,554014,831021,7369761,11054642,1487233,2230850
FR00,2058,14768014,22152021,547077,820615,7369761,11054641,1509584,2264376
FR00,2059,14734969,22102454,540140,810210,7369760,11054640,1531935,2297902
FR00,2060,14701925,22052888,533203,799804,7369760,11054640,1554285,2331428
FR00,2061,14701639,22052458,526292,789438,7369759,11054639,1555591,2333387
FR00,2062,14701352,22052028,519380,779071,7369759,11054638,1556898,2335347
FR00,2063,14701065,22051598,512469,768704,7369758,11054637,1558204,2337306
FR00,2064,14700779,22051169,505558,758337,7369758,11054637,1559510,2339265
FR00,2065,14700492,22050739,498647,747970,7369757,11054636,1560816,2341225
FR00,2066,14673442,22010163,493193,739790,7369757,11054635,1557989,2336984
FR00,2067,14646392,21969588,487739,731609,7369756,11054634,1555162,2332743
FR00,2068,14619341,21929012,482285,723428,7369756,11054634,1552334,2328502
FR00,2069,14592291,21888436,476832,715248,7369755,11054633,1549507,2324261
FR00,2070,14565240,21847861,471378,707067,7369755,11054632,1546680,2320020
FR10,2010,474723,712084,11137,16706,5412,8119,0,0
FR10,2011,473144,709717,10729,16094,5632,8448,0,0
FR10,2012,471566,707350,10322,15483,5851,8777,0,0
FR10,2013,469988,704982,9914,14871,6070,9106,0,0
FR10,2014,468410,702615,9506,14260,6290,9435,0,0
FR10,2015,466832,700248,9099,13648,6509,9764,0,0
FR10,2016,465939,698909,8823,13235,6401,9602,0,0
FR10,2017,465047,697571,8547,12821,6293,9440,0,0
FR10,2018,464155,696232,8272,12408,6186,9279,0,0
FR10,2019,463262,694894,7996,11994,6078,9117,0,0
FR10,2020,462370,693555,7720,11581,5970,8955,0,0
FR10,2021,461237,691856,7498,11248,5884,8827,0,0
FR10,2022,460104,690157,7276,10914,5799,8698,0,0
FR10,2023,458972,688458,7054,10581,5713,8570,0,0
FR10,2024,457839,686758,6832,10248,5628,8442,0,0
FR10,2025,456706,685059,6610,9915,5542,8313,0,0
FR10,2026,455427,683141,6458,9687,5463,8195,0,0
FR10,2027,454148,681222,6305,9458,5385,8077,0,0
FR10,2028,452869,679304,6153,9230,5306,7960,0,0
FR10,2029,451590,677386,6001,9001,5228,7842,0,0
FR10,2030,450312,675468,5848,8773,5149,7724,0,0
FR10,2031,449487,674231,5732,8598,5071,7607,396,595
FR10,2032,448662,672994,5615,8423,4993,7490,793,1190
FR10,2033,447838,671757,5498,8248,4915,7373,1190,1785
FR10,2034,447013,670520,5382,8073,4837,7255,1587,2380
FR10,2035,446188,669283,5265,7898,4759,7138,1984,2976
FR10,2036,445286,667929,5162,7744,4689,7034,5612,8418
FR10,2037,444384,666576,5060,7590,4620,6930,9240,13861
FR10,2038,443482,665223,4957,7436,4551,6827,12869,19304
FR10,2039,442579,663869,4854,7282,4482,6723,16497,24746
FR10,2040,441677,662516,4752,7128,4412,6619,20126,30189
FR10,2041,440501,660752,4667,7001,4348,6522,20716,31074
FR10,2042,439326,658989,4583,6875,4284,6426,21306,31959
FR10,2043,438150,657225,4499,6749,4220,6330,21896,32844
FR10,2044,436974,655462,4415,6623,4156,6234,22486,33729
FR10,2045,435799,653698,4331,6496,4092,6138,23076,34614
FR10,2046,434718,652078,4262,6393,4032,6048,23548,35322
FR10,2047,433638,650457,4192,6289,3972,5958,24021,36031
FR10,2048,432558,648837,4123,6185,3912,5869,24493,36740
FR10,2049,431477,647216,4054,6082,3853,5779,24966,37449
FR10,2050,430397,645596,3985,5978,3793,5690,25439,38158
FR10,2051,429708,644562,3926,5889,3738,5607,25852,38778
FR10,2052,429019,643529,3867,5800,3683,5524,26266,39399
FR10,2053,428330,642495,3808,5712,3628,5442,26679,40019
FR10,2054,427641,641461,3748,5623,3572,5359,27092,40639
FR10,2055,426952,640428,3689,5534,3517,5276,27506,41259
FR10,2056,426329,639493,3623,5435,3466,5199,27911,41867
FR10,2057,425706,638559,3558,5337,3415,5122,28316,42474
FR10,2058,425083,637625,3492,5238,3364,5046,28721,43082
FR10,2059,424460,636690,3426,5139,3312,4969,29126,43690
FR10,2060,423837,635756,3360,5041,3261,4892,29532,44298
FR10,2061,423162,634744,3301,4951,3214,4821,29529,44294
FR10,2062,422488,633732,3241,4862,3166,4749,29527,44291
