Region,Year,ArableMin,ArableMax,PermCropMin,PermCropMax,PastureMin,PastureMax,NewEnergyMin,NewEnergyMax
EE00,2010,531978,797967,6462,9693,234211,351316,0,0
EE00,2011,526241,789361,6296,9444,237058,355587,0,0
EE00,2012,520504,780756,6129,9194,239904,359857,0,0
EE00,2013,514767,772150,5963,8945,242751,364127,0,0
EE00,2014,509029,763544,5797,8696,245598,368398,0,0
EE00,2015,503292,754939,5631,8446,248445,372668,0,0
EE00,2016,501622,752434,5443,8165,250065,375098,0,0
EE00,2017,499952,749928,5255,7883,251685,377528,0,0
EE00,2018,498282,747423,5068,7602,253305,379958,0,0
EE00,2019,496612,744918,4880,7320,254925,382388,0,0
EE00,2020,494942,742413,4692,7039,256545,384818,0,0
EE00,2021,491339,737008,4648,6972,260154,390231,0,0
EE00,2022,487736,731604,4603,6904,263763,395645,0,0
EE00,2023,484132,726199,4558,6837,267372,401058,0,0
EE00,2024,480529,720794,4513,6770,270981,406472,0,0
EE00,2025,476926,715389,4468,6703,274590,411885,0,0
EE00,2026,472710,709065,4446,6669,278662,417994,0,0
EE00,2027,468494,702741,4424,6636,282735,424103,0,0
EE00,2028,464277,696416,4401,6602,286807,430211,0,0
EE00,2029,460061,690092,4379,6568,290880,436320,0,0
EE00,2030,455845,683768,4356,6535,294952,442429,0,0
EE00,2031,446366,669549,4365,6548,297021,445532,157,236
EE00,2032,436886,655329,4374,6561,299090,448636,314,472
EE00,2033,427407,641110,4382,6574,301159,451739,472,708
EE00,2034,417927,626891,4391,6587,303228,454842,629,944
EE00,2035,408448,612672,4400,6600,305297,457946,787,1180
EE00,2036,412027,618041,4412,6619,304490,456736,24153,36229
EE00,2037,415606,623410,4425,6638,303683,455525,47519,71279
EE00,2038,419186,628779,4438,6658,302876,454315,70885,106328
EE00,2039,422765,634148,4451,6677,302070,453105,94251,141377
EE00,2040,426344,639517,4464,6697,301263,451894,117617,176426
EE00,2041,426949,640424,4506,6759,299462,449194,116537,174806
EE00,2042,427554,641331,4547,6821,297662,446493,115457,173186
EE00,2043,428158,642238,4588,6882,295862,443793,114378,171567
EE00,2044,428763,643145,4629,6944,294061,441092,113298,169947
EE00,2045,429368,644052,4671,7006,292261,438392,112218,168327
EE00,2046,431258,646887,4737,7106,288066,432099,105920,158881
EE00,2047,433148,649722,4804,7206,283871,425807,99623,149434
EE00,2048,435038,652558,4871,7307,279676,419514,93325,139988
EE00,2049,436928,655393,4938,7407,275481,413222,87028,130542
EE00,2050,438819,658228,5004,7507,271286,406929,80730,121095
EE00,2051,443360,665040,4997,7496,266749,400123,87978,131967
EE00,2052,447902,671853,4990,7485,262212,393318,95225,142838
EE00,2053,452443,678665,4983,7474,257675,386512,102473,153710
EE00,2054,456984,685477,4976,7464,253137,379706,109721,164581
EE00,2055,461526,692289,4968,7453,248600,372901,116968,175453
EE00,2056,455374,683061,4907,7361,248600,372901,94127,141190
EE00,2057,449222,673833,4846,7269,248601,372901,71285,106928
EE00,2058,443070,664605,4784,7177,248601,372901,48444,72666
EE00,2059,436918,655377,4723,7085,248601,372902,25602,38403
EE00,2060,430766,646149,4662,6993,248601,372902,2760,4141
EE00,2061,429271,643906,4621,6931,248602,372903,2762,4143
EE00,2062,427776,641664,4580,6870,248602,372903,2764,4146
EE00,2063,426280,639421,4539,6808,248603,372904,2766,4149
EE00,2064,424785,637178,4497,6746,248603,372905,2767,4151
EE00,2065,423290,634935,4456,6685,248604,372906,2769,4154
EE00,2066,421762,632643,4455,6682,248603,372905,2755,4132
EE00,2067,420234,630351,4453,6680,248603,372905,2740,4110
EE00,2068,418705,628058,4452,6678,248603,372905,2725,4088
EE00,2069,417177,625766,4450,6675,248603,372905,2711,4067
EE00,2070,415649,623474,4448,6673,248603,372904,2696,4045
