Region,Year,ArableMin,ArableMax,PermCropMin,PermCropMax,PastureMin,PastureMax,NewEnergyMin,NewEnergyMax
LT00,2010,1642512,2463768,27657,41486,690554,1035831,0,0
LT00,2011,1644056,2466084,26548,39822,684068,1026102,0,0
LT00,2012,1645601,2468401,25438,38157,677582,1016374,0,0
LT00,2013,1647145,2470718,24328,36493,671097,1006645,0,0
LT00,2014,1648690,2473035,23219,34828,664611,996917,0,0
LT00,2015,1650235,2475352,22109,33164,658125,987188,0,0
LT00,2016,1653050,2479576,21053,31580,653459,980189,0,0
LT00,2017,1655866,2483799,19997,29996,648793,973189,0,0
LT00,2018,1658682,2488023,18942,28413,644126,966190,0,0
LT00,2019,1661497,2492246,17886,26829,639460,959190,0,0
LT00,2020,1664313,2496470,16830,25245,634794,952191,0,0
LT00,2021,1665936,2498904,16129,24193,634827,952241,0,0
LT00,2022,1667559,2501339,15428,23142,634861,952291,0,0
LT00,2023,1669182,2503774,14727,22090,634894,952342,0,0
LT00,2024,1670805,2506208,14025,21038,634928,952392,0,0
LT00,2025,1672428,2508643,13324,19987,634961,952442,0,0
LT00,2026,1669777,2504665,12825,19237,635052,952579,1363,2045
LT00,2027,1667125,2500688,12325,18488,635144,952716,2727,4091
LT00,2028,1664473,2496710,11826,17739,635235,952853,4091,6137
LT00,2029,1661822,2492733,11326,16990,635327,952990,5455,8183
LT00,2030,1659170,2488755,10827,16240,635418,953127,6819,10228
LT00,2031,1651115,2476673,10630,15946,635293,952940,11683,17524
LT00,2032,1643060,2464591,10434,15651,635169,952754,16547,24820
LT00,2033,1635006,2452509,10237,15356,635044,952567,21411,32116
LT00,2034,1626951,2440427,10041,15061,634920,952380,26275,39412
LT00,2035,1618896,2428345,9844,14767,634796,952194,31139,46708
LT00,2036,1625493,2438240,9638,14458,634796,952194,41326,61990
LT00,2037,1632090,2448136,9432,14149,634797,952195,51514,77271
LT00,2038,1638687,2458031,9227,13840,634797,952196,61702,92553
LT00,2039,1645284,2467926,9021,13531,634798,952197,71889,107834
LT00,2040,1651881,2477822,8815,13222,634799,952198,82077,123116
LT00,2041,1644600,2466901,8609,12914,634798,952197,82444,123666
LT00,2042,1637320,2455980,8404,12606,634797,952196,82811,124217
LT00,2043,1630039,2445058,8198,12297,634796,952195,83178,124767
LT00,2044,1622758,2434137,7992,11989,634796,952194,83545,125317
LT00,2045,1615477,2423216,7787,11680,634795,952192,83912,125868
LT00,2046,1610487,2415731,7678,11517,634793,952190,84281,126422
LT00,2047,1605497,2408246,7569,11353,634792,952188,84651,126977
LT00,2048,1600507,2400761,7460,11190,634791,952187,85021,127531
LT00,2049,1595517,2393276,7351,11027,634790,952185,85391,128086
LT00,2050,1590528,2385792,7242,10863,634788,952183,85760,128641
LT00,2051,1591972,2387959,7137,10705,634789,952183,85391,128086
LT00,2052,1593417,2390126,7031,10547,634789,952184,85021,127531
LT00,2053,1594862,2392294,6926,10389,634789,952184,84651,126977
LT00,2054,1596307,2394461,6821,10231,634790,952185,84281,126422
LT00,2055,1597752,2396629,6716,10074,634790,952185,83912,125868
LT00,2056,1599701,2399552,6631,9947,634790,952185,83562,125343
LT00,2057,1601650,2402476,6547,9821,634790,952185,83212,124818
LT00,2058,1603599,2405399,6463,9695,634789,952184,82862,124293
LT00,2059,1605548,2408322,6379,9569,634789,952184,82512,123768
LT00,2060,1607497,2411246,6295,9442,634789,952184,82162,123243
LT00,2061,1612243,2418364,6204,9306,634789,952183,81612,122418
LT00,2062,1616988,2425483,6113,9170,634788,952183,81062,121593
LT00,2063,1621734,2432601,6022,9033,634788,952182,80512,120768
LT00,2064,1626480,2439720,5931,8897,634788,952182,79962,119944
LT00,2065,1631225,2446838,5840,8761,634788,952182,79412,119119
LT00,2066,1627956,2441934,5781,8671,634793,952190,71089,106633
LT00,2067,1624686,2437030,5721,8582,634799,952198,62765,94148
LT00,2068,1621417,2432125,5662,8493,634804,952207,54442,81663
LT00,2069,1618147,2427221,5602,8404,634810,952215,46118,69178
LT00,2070,1614878,2422317,5543,8314,634816,952224,37795,56692
