Region,Year,ArableMin,ArableMax,PermCropMin,PermCropMax,PastureMin,PastureMax,NewEnergyMin,NewEnergyMax
LV00,2010,988718,1483077,15656,23484,503320,754980,0,0
LV00,2011,990110,1485165,15334,23001,507969,761954,0,0
LV00,2012,991502,1487254,15013,22519,512619,768928,0,0
LV00,2013,992894,1489342,14691,22037,517268,775903,0,0
LV00,2014,994287,1491430,14370,21555,521918,782877,0,0
LV00,2015,995679,1493518,14048,21073,526568,789852,0,0
LV00,2016,993928,1490892,13555,20333,530341,795511,0,0
LV00,2017,992177,1488266,13062,19594,534114,801171,0,0
LV00,2018,990426,1485639,12569,18854,537887,806831,0,0
LV00,2019,988675,1483013,12076,18115,541660,812490,0,0
LV00,2020,986924,1480387,11584,17376,545433,818150,0,0
LV00,2021,989153,1483730,11214,16821,545369,818054,0,0
LV00,2022,991383,1487074,10844,16267,545305,817958,0,0
LV00,2023,993612,1490418,10475,15712,545242,817863,0,0
LV00,2024,995841,1493761,10105,15158,545178,817767,0,0
LV00,2025,998070,1497105,9736,14604,545114,817671,0,0
LV00,2026,998841,1498262,9547,14320,546213,819319,0,0
LV00,2027,999613,1499419,9358,14037,547312,820968,0,0
LV00,2028,1000384,1500576,9169,13754,548411,822616,0,0
LV00,2029,1001155,1501733,8980,13471,549509,824264,0,0
LV00,2030,1001927,1502890,8792,13188,550608,825913,0,0
LV00,2031,1003468,1505202,8725,13088,553047,829571,1497,2246
LV00,2032,1005009,1507514,8658,12988,555486,833230,2995,4493
LV00,2033,1006550,1509825,8592,12888,557925,836888,4493,6739
LV00,2034,1008091,1512137,8525,12788,560364,840547,5991,8986
LV00,2035,1009632,1514449,8459,12688,562804,844206,7488,11233
LV00,2036,1016695,1525043,8479,12719,562878,844318,7743,11615
LV00,2037,1023757,1535636,8499,12749,562953,844430,7997,11996
LV00,2038,1030820,1546230,8520,12780,563028,844542,8252,12378
LV00,2039,1037883,1556824,8540,12810,563102,844654,8507,12760
LV00,2040,1044945,1567418,8560,12841,563177,844766,8761,13142
LV00,2041,1049552,1574328,8616,12925,561835,842753,8741,13111
LV00,2042,1054158,1581238,8672,13009,560494,840741,8720,13080
LV00,2043,1058765,1588147,8728,13093,559152,838728,8700,13050
LV00,2044,1063371,1595057,8784,13177,557810,836715,8679,13019
LV00,2045,1067978,1601967,8840,13261,556468,834703,8659,12988
LV00,2046,1069310,1603965,8919,13378,556700,835050,8611,12917
LV00,2047,1070642,1605963,8997,13496,556931,835397,8564,12846
LV00,2048,1071974,1607961,9076,13614,557162,835744,8517,12775
LV00,2049,1073306,1609959,9154,13731,557394,836091,8469,12704
LV00,2050,1074638,1611957,9232,13849,557625,836438,8422,12633
LV00,2051,1069185,1603778,9262,13893,555996,833994,11712,17569
LV00,2052,1063733,1595599,9291,13937,554366,831549,15003,22504
LV00,2053,1058280,1587420,9320,13980,552736,829105,18293,27440
LV00,2054,1052827,1579241,9349,14024,551107,826660,21584,32376
LV00,2055,1047375,1571062,9379,14068,549477,824216,24874,37311
LV00,2056,1048300,1572451,9411,14117,547841,821762,23326,34989
LV00,2057,1049226,1573840,9443,14165,546206,819309,21778,32667
LV00,2058,1050152,1575228,9475,14213,544570,816855,20229,30344
LV00,2059,1051078,1576617,9507,14261,542934,814402,18681,28022
LV00,2060,1052004,1578006,9540,14310,541299,811948,17133,25700
LV00,2061,1051947,1577921,9544,14316,539672,809508,15039,22558
LV00,2062,1051891,1577837,9548,14322,538045,807067,12944,19416
LV00,2063,1051835,1577753,9552,14329,536418,804627,10849,16274
LV00,2064,1051779,1577669,9557,14335,534791,802186,8755,13133
LV00,2065,1051723,1577584,9561,14342,533164,799746,6660,9991
LV00,2066,1052183,1578274,9565,14347,530961,796441,5328,7992
LV00,2067,1052643,1578964,9568,14352,528758,793137,3996,5994
LV00,2068,1053103,1579654,9572,14358,526555,789833,2664,3996
LV00,2069,1053563,1580344,9575,14363,524352,786528,1332,1998
LV00,2070,1054023,1581034,9579,14368,522149,783224,0,0
