Region,Year,ArableMin,ArableMax,PermCropMin,PermCropMax,PastureMin,PastureMax,NewEnergyMin,NewEnergyMax
PL00,2010,10404020,15606030,526415,789622,2558316,3837475,0,0
PL00,2011,10409544,15614317,534024,801036,2549847,3824771,0,0
PL00,2012,10415069,15622604,541632,812449,2541377,3812066,0,0
PL00,2013,10420594,15630891,549241,823862,2532908,3799362,0,0
PL00,2014,10426119,15639178,556850,835275,2524439,3786658,0,0
PL00,2015,10431644,15647466,564459,846688,2515969,3773954,0,0
PL00,2016,10406066,15609100,569871,854806,2515242,3772863,0,0
PL00,2017,10380489,15570734,575282,862924,2514514,3771772,0,0
PL00,2018,10354912,15532368,580694,871042,2513787,3770681,0,0
PL00,2019,10329334,15494002,586106,879159,2513060,3769590,0,0
PL00,2020,10303757,15455636,591518,887277,2512332,3768499,0,0
PL00,2021,10278152,15417228,595011,892517,2512356,3768534,0,0
PL00,2022,10252547,15378821,598504,897756,2512380,3768570,0,0
PL00,2023,10226942,15340414,601997,902995,2512403,3768605,0,0
PL00,2024,10201337,15302006,605490,908235,2512427,3768641,0,0
PL00,2025,10175732,15263599,608983,913474,2512451,3768676,0,0
PL00,2026,10149334,15224001,613753,920630,2513756,3770635,13959,20939
PL00,2027,10122935,15184403,618524,927786,2515062,3772593,27918,41878
PL00,2028,10096537,15144805,623294,934942,2516368,3774552,41878,62817
PL00,2029,10070138,15105207,628065,942098,2517673,3776510,55837,83756
PL00,2030,10043740,15065610,632836,949254,2518979,3778468,69796,104695
PL00,2031,10050588,15075882,635057,952586,2517650,3776476,221523,332285
PL00,2032,10057436,15086155,637279,955919,2516322,3774483,373250,559875
PL00,2033,10064285,15096428,639501,959252,2514993,3772490,524977,787466
PL00,2034,10071133,15106700,641723,962585,2513665,3770497,676704,1015056
PL00,2035,10077982,15116973,643945,965918,2512336,3768505,828431,1242646
PL00,2036,10076192,15114289,648590,972885,2512337,3768505,862185,1293277
PL00,2037,10074403,15111604,653235,979852,2512337,3768506,895939,1343908
PL00,2038,10072613,15108920,657880,986820,2512338,3768507,929692,1394539
PL00,2039,10070824,15106236,662524,993787,2512338,3768508,963446,1445170
PL00,2040,10069034,15103551,667169,1000754,2512339,3768508,997200,1495801
PL00,2041,10054996,15082495,671075,1006612,2512339,3768509,1026774,1540162
PL00,2042,10040959,15061438,674980,1012471,2512339,3768509,1056348,1584523
PL00,2043,10026921,15040382,678886,1018329,2512340,3768510,1085923,1628884
PL00,2044,10012884,15019326,682792,1024188,2512340,3768510,1115497,1673245
PL00,2045,9998846,14998269,686697,1030046,2512340,3768511,1145071,1717606
PL00,2046,9983212,14974818,693808,1040713,2512341,3768511,1174077,1761116
PL00,2047,9967578,14951367,700920,1051380,2512341,3768512,1203084,1804626
PL00,2048,9951944,14927916,708031,1062046,2512341,3768512,1232091,1848137
PL00,2049,9936310,14904465,715142,1072713,2512342,3768513,1261098,1891647
PL00,2050,9920676,14881014,722253,1083380,2512342,3768513,1290104,1935157
PL00,2051,10014794,15022191,728890,1093336,2523457,3785186,1292581,1938872
PL00,2052,10108912,15163368,735528,1103292,2534573,3801859,1295058,1942588
PL00,2053,10203030,15304546,742165,1113248,2545688,3818532,1297535,1946303
PL00,2054,10297148,15445723,748802,1123204,2556803,3835205,1300012,1950018
PL00,2055,10391267,15586900,755440,1133160,2567919,3851878,1302489,1953734
PL00,2056,10363586,15545379,761469,1142203,2569073,3853609,1309753,1964630
PL00,2057,10335904,15503857,767498,1151247,2570227,3855341,1317017,1975525
PL00,2058,10308223,15462335,773527,1160291,2571381,3857072,1324281,1986421
PL00,2059,10280542,15420814,779557,1169335,2572535,3858803,1331544,1997317
PL00,2060,10252861,15379292,785586,1178379,2573689,3860534,1338808,2008213
PL00,2061,10222588,15333882,790846,1186269,2571876,3857815,1340594,2010891
PL00,2062,10192314,15288471,796106,1194160,2570064,3855096,1342379,2013569
PL00,2063,10162040,15243061,801366,1202050,2568251,3852376,1344165,2016247
PL00,2064,10131767,15197650,806627,1209940,2566438,3849657,1345950,2018925
PL00,2065,10101493,15152240,811887,1217830,2564625,3846938,1347736,2021604
PL00,2066,10072308,15108462,816996,1225495,2562509,3843764,1349280,2023920
PL00,2067,10043122,15064684,822106,1233160,2560394,3840591,1350824,2026236
PL00,2068,10013937,15020905,827216,1240824,2558278,3837417,1352368,2028552
PL00,2069,9984751,14977127,832326,1248489,2556162,3834244,1353912,2030868
PL00,2070,9955566,14933349,837436,1256154,2554047,3831070,1355456,2033185
PL11,2010,749940,1124910,49715,74572,142228,213343,0,0
PL11,2011,750642,1125963,50856,76285,140809,211214,0,0
PL11,2012,751345,1127017,51998,77997,139391,209086,0,0
PL11,2013,752047,1128071,53140,79710,137972,206958,0,0
PL11,2014,752750,1129125,54281,81422,136553,204829,0,0
PL11,2015,753452,1130179,55423,83134,135134,202701,0,0
PL11,2016,751009,1126514,56063,84094,135489,203234,0,0
PL11,2017,748566,1122849,56703,85054,135845,203767,0,0
PL11,2018,746123,1119184,57343,86014,136200,204300,0,0
PL11,2019,743680,1115520,57983,86974,136555,204833,0,0
PL11,2020,741236,1111855,58623,87934,136911,205366,0,0
PL11,2021,740105,1110158,59169,88754,135825,203738,0,0
PL11,2022,738974,1108461,59715,89573,134740,202110,0,0
PL11,2023,737843,1106764,60261,90392,133655,200483,0,0
PL11,2024,736712,1105068,60808,91212,132570,198855,0,0
PL11,2025,735580,1103371,61354,92031,131484,197227,0,0
PL11,2026,732464,1098696,61904,92856,132586,198880,969,1454
PL11,2027,729348,1094022,62453,93680,133688,200533,1938,2908
PL11,2028,726232,1089348,63003,94505,134791,202186,2908,4362
PL11,2029,723116,1084674,63553,95330,135893,203839,3877,5816
PL11,2030,720000,1080000,64103,96154,136995,205492,4847,7270
PL11,2031,719766,1079649,64536,96804,137097,205646,15280,22920
PL11,2032,719533,1079299,64969,97454,137199,205799,25713,38570
PL11,2033,719299,1078949,65402,98103,137301,205952,36147,54220
PL11,2034,719066,1078599,65835,98753,137404,206106,46580,69870
PL11,2035,718832,1078249,66268,99403,137506,206259,57013,85520
PL11,2036,717808,1076713,66777,100166,138107,207160,59291,88937
PL11,2037,716784,1075177,67286,100929,138708,208062,61569,92353
PL11,2038,715760,1073641,67794,101692,139308,208963,63846,95770
PL11,2039,714736,1072105,68303,102455,139909,209864,66124,99186
PL11,2040,713712,1070569,68812,103218,140510,210765,68402,102603
PL11,2041,713228,1069843,69268,103903,139783,209674,70541,105812
PL11,2042,712744,1069117,69725,104588,139056,208584,72681,109021
PL11,2043,712260,1068391,70182,105273,138328,207493,74820,112230
PL11,2044,711776,1067665,70639,105958,137601,206402,76959,115439
PL11,2045,711292,1066939,71096,106644,136874,205311,79099,118648
PL11,2046,710559,1065839,71599,107399,136170,204255,81153,121730
PL11,2047,709826,1064740,72103,108155,135466,203200,83208,124812
PL11,2048,709093,1063640,72607,108911,134762,202144,85263,127895
PL11,2049,708360,1062541,73111,109667,134059,201088,87318,130977
PL11,2050,707628,1061442,73615,110422,133355,200032,89372,134059
PL11,2051,714319,1071478,74115,111172,132793,199190,89385,134078
PL11,2052,721010,1081515,74615,111922,132231,198347,89398,134098
PL11,2053,727701,1091552,75115,112672,131669,197504,89411,134117
PL11,2054,734392,1101589,75615,113422,131108,196662,89424,134136
PL11,2055,741084,1111626,76115,114172,130546,195819,89437,134156
PL11,2056,739542,1109313,76561,114841,130075,195112,90149,135223
PL11,2057,738001,1107001,77007,115511,129603,194405,90860,136290
PL11,2058,736459,1104689,77453,116180,129132,193698,91572,137358
PL11,2059,734918,1102377,77899,116849,128660,192991,92283,138425
PL11,2060,733376,1100065,78345,117518,128189,192284,92995,139492
PL11,2061,731904,1097856,78769,118153,127629,191444,93362,140043
PL11,2062,730431,1095647,79192,118789,127070,190605,93729,140594
PL11,2063,728958,1093438,79616,119424,126510,189765,94096,141145
PL11,2064,727486,1091229,80040,120060,125950,188926,94464,141696
PL11,2065,726013,1089020,80464,120696,125391,188086,94831,142246
PL11,2066,724160,1086240,80910,121366,125126,187689,95265,142898
PL11,2067,722307,1083460,81357,122036,124861,187292,95699,143549
PL11,2068,720453,1080680,81804,122706,124597,186895,96133,144200
PL11,2069,718600,1077900,82251,123377,124332,186498,96568,144852
PL11,2070,716747,1075120,82698,124047,124068,186102,97002,145503
PL12,2010,1313185,1969778,140689,211034,376164,564246,0,0
PL12,2011,1314051,1971077,143826,215739,375212,562818,0,0
PL12,2012,1314917,1972375,146962,220444,374260,561390,0,0
PL12,2013,1315782,1973674,150099,225149,373308,559962,0,0
PL12,2014,1316648,1974972,153236,229854,372356,558534,0,0
PL12,2015,1317514,1976271,156372,234559,371404,557107,0,0
PL12,2016,1316053,1974080,158507,237761,370095,555142,0,0
PL12,2017,1314592,1971889,160642,240964,368785,553178,0,0
PL12,2018,1313132,1969698,162777,244166,367476,551214,0,0
PL12,2019,1311671,1967506,164912,247369,366166,549249,0,0
