Region,Year,ArableMin,ArableMax,PermCropMin,PermCropMax,PastureMin,PastureMax,NewEnergyMin,NewEnergyMax
SI00,2010,161228,241843,21833,32750,222468,333703,0,0
SI00,2011,161082,241623,22101,33152,224346,336520,0,0
SI00,2012,160935,241403,22370,33555,226224,339337,0,0
SI00,2013,160789,241183,22638,33957,228103,342154,0,0
SI00,2014,160642,240963,22906,34360,229981,344971,0,0
SI00,2015,160496,240744,23175,34762,231859,347788,0,0
SI00,2016,160242,240363,23121,34682,231328,346992,0,0
SI00,2017,159989,239983,23068,34602,230797,346196,0,0
SI00,2018,159735,239603,23014,34521,230267,345400,0,0
SI00,2019,159482,239223,22960,34441,229736,344604,0,0
SI00,2020,159228,238843,22907,34360,229205,343808,0,0
SI00,2021,158378,237567,22825,34237,229213,343820,0,0
SI00,2022,157528,236292,22743,34115,229221,343832,0,0
SI00,2023,156677,235016,22661,33992,229229,343844,0,0
SI00,2024,155827,233740,22579,33869,229237,343856,0,0
SI00,2025,154976,232465,22497,33746,229245,343868,0,0
SI00,2026,154183,231275,22482,33724,229245,343867,0,0
SI00,2027,153390,230086,22467,33701,229244,343866,0,0
SI00,2028,152597,228896,22452,33679,229244,343866,0,0
SI00,2029,151804,227707,22438,33657,229243,343865,0,0
SI00,2030,151012,226518,22423,33634,229243,343864,0,0
SI00,2031,150308,225462,22576,33865,229244,343866,247,370
SI00,2032,149604,224406,22730,34096,229245,343867,494,741
SI00,2033,148900,223351,22884,34326,229246,343869,741,1111
SI00,2034,148197,222295,23038,34557,229247,343870,988,1482
SI00,2035,147493,221240,23192,34788,229248,343872,1235,1852
SI00,2036,147011,220517,23496,35245,229248,343872,3771,5657
SI00,2037,146529,219794,23801,35702,229248,343872,6307,9461
SI00,2038,146047,219071,24106,36159,229248,343872,8843,13265
SI00,2039,145565,218347,24411,36616,229248,343872,11379,17069
SI00,2040,145083,217624,24716,37074,229248,343872,13916,20874
SI00,2041,144636,216954,24538,36808,229250,343875,14329,21493
SI00,2042,144188,216283,24361,36542,229252,343879,14742,22113
SI00,2043,143741,215612,24184,36276,229255,343882,15155,22733
SI00,2044,143294,214941,24006,36010,229257,343886,15568,23352
SI00,2045,142847,214270,23829,35744,229260,343890,15981,23972
SI00,2046,142560,213840,23765,35648,229259,343889,16428,24643
SI00,2047,142274,213411,23702,35553,229259,343889,16876,25314
SI00,2048,141987,212981,23638,35457,229259,343888,17323,25985
SI00,2049,141700,212551,23574,35362,229258,343888,17771,26656
SI00,2050,141414,212121,23511,35266,229258,343887,18218,27327
SI00,2051,140959,211439,23314,34971,229258,343887,18202,27303
SI00,2052,140504,210757,23117,34676,229258,343887,18186,27280
SI00,2053,140050,210075,22920,34381,229258,343887,18170,27256
SI00,2054,139595,209393,22724,34086,229258,343887,18155,27232
SI00,2055,139140,208711,22527,33790,229258,343887,18139,27208
SI00,2056,139192,208788,22521,33782,229258,343887,18069,27104
SI00,2057,139243,208864,22516,33774,229257,343886,17999,26999
SI00,2058,139294,208941,22510,33766,229257,343886,17929,26894
SI00,2059,139345,209018,22505,33758,229257,343885,17860,26790
SI00,2060,139396,209095,22500,33750,229256,343885,17790,26685
SI00,2061,139409,209114,22504,33756,229257,343885,17739,26608
SI00,2062,139422,209134,22508,33762,229257,343886,17687,26531
SI00,2063,139435,209153,22512,33769,229258,343887,17636,26454
SI00,2064,139448,209172,22517,33775,229258,343888,17584,26377
SI00,2065,139461,209192,22521,33782,229259,343888,17533,26300
SI00,2066,139241,208861,22534,33802,229289,343934,17104,25656
SI00,2067,139020,208531,22548,33822,229319,343979,16675,25013
SI00,2068,138800,208200,22561,33842,229349,344024,16246,24369
SI00,2069,138580,207870,22574,33862,229380,344070,15817,23725
SI00,2070,138360,207540,22588,33882,229410,344115,15388,23082
