Region,Year,ArableMin,ArableMax,PermCropMin,PermCropMax,PastureMin,PastureMax,NewEnergyMin,NewEnergyMax
SE00,2010,2081353,3122030,23796,35695,340213,510320,0,0
SE00,2011,2087434,3131151,24447,36670,338383,507575,0,0
SE00,2012,2093514,3140272,25097,37645,336553,504830,0,0
SE00,2013,2099595,3149393,25747,38621,334723,502085,0,0
SE00,2014,2105676,3158514,26397,39596,332893,499339,0,0
SE00,2015,2111756,3167635,27048,40572,331063,496594,0,0
SE00,2016,2107592,3161389,27338,41007,330283,495425,0,0
SE00,2017,2103429,3155143,27629,41443,329503,494255,0,0
SE00,2018,2099265,3148897,27919,41879,328723,493085,0,0
SE00,2019,2095101,3142652,28210,42315,327943,491915,0,0
SE00,2020,2090937,3136406,28500,42751,327164,490746,0,0
SE00,2021,2086124,3129186,28968,43453,326481,489722,0,0
SE00,2022,2081310,3121966,29437,44155,325799,488699,0,0
SE00,2023,2076497,3114745,29905,44857,325117,487675,0,0
SE00,2024,2071683,3107525,30373,45560,324435,486652,0,0
SE00,2025,2066870,3100305,30841,46262,323752,485629,0,0
SE00,2026,2061294,3091941,31352,47028,323777,485665,0,0
SE00,2027,2055718,3083577,31863,47794,323801,485702,0,0
SE00,2028,2050141,3075212,32373,48560,323826,485739,0,0
SE00,2029,2044565,3066848,32884,49326,323850,485776,0,0
SE00,2030,2038989,3058484,33395,50092,323875,485812,0,0
SE00,2031,2044814,3067222,33882,50823,323842,485763,1982,2973
SE00,2032,2050640,3075960,34369,51554,323809,485713,3964,5947
SE00,2033,2056465,3084698,34857,52285,323776,485664,5947,8920
SE00,2034,2062290,3093436,35344,53016,323743,485615,7929,11894
SE00,2035,2068116,3102174,35832,53748,323710,485565,9912,14868
SE00,2036,2068032,3102049,36344,54516,323710,485565,26870,40305
SE00,2037,2067949,3101924,36856,55284,323710,485565,43828,65742
SE00,2038,2067866,3101799,37368,56053,323710,485565,60786,91180
SE00,2039,2067783,3101674,37881,56821,323710,485565,77744,116617
SE00,2040,2067700,3101550,38393,57590,323710,485565,94703,142054
SE00,2041,2068575,3102863,38937,58405,323710,485565,96440,144661
SE00,2042,2069450,3104176,39480,59221,323710,485565,98178,147268
SE00,2043,2070326,3105489,40024,60036,323709,485564,99916,149874
SE00,2044,2071201,3106802,40568,60852,323709,485564,101654,152481
SE00,2045,2072076,3108115,41112,61668,323709,485564,103392,155088
SE00,2046,2072868,3109302,41656,62484,323709,485564,105285,157928
SE00,2047,2073659,3110489,42200,63300,323709,485564,107178,160768
SE00,2048,2074451,3111677,42744,64116,323710,485565,109072,163608
SE00,2049,2075242,3112864,43288,64932,323710,485565,110965,166448
SE00,2050,2076034,3114051,43832,65748,323710,485565,112859,169288
SE00,2051,2077139,3115708,44421,66632,323709,485564,112555,168833
SE00,2052,2078243,3117365,45011,67516,323708,485563,112251,168377
SE00,2053,2079348,3119022,45600,68401,323708,485562,111947,167921
SE00,2054,2080452,3120679,46190,69285,323707,485560,111643,167465
SE00,2055,2081557,3122336,46780,70170,323706,485559,111340,167010
SE00,2056,2082529,3123794,47381,71071,323706,485559,110838,166257
SE00,2057,2083502,3125253,47982,71973,323706,485559,110336,165505
SE00,2058,2084474,3126711,48583,72875,323706,485559,109835,164752
SE00,2059,2085446,3128170,49184,73776,323706,485559,109333,164000
SE00,2060,2086419,3129628,49785,74678,323706,485559,108832,163248
SE00,2061,2087348,3131022,50414,75622,323706,485559,108182,162273
SE00,2062,2088277,3132416,51044,76566,323706,485559,107532,161298
SE00,2063,2089206,3133809,51673,77510,323706,485559,106882,160324
SE00,2064,2090135,3135203,52302,78454,323706,485559,106232,159349
SE00,2065,2091064,3136597,52932,79398,323706,485559,105583,158374
SE00,2066,2090929,3136394,53616,80425,323706,485559,90461,135692
SE00,2067,2090794,3136191,54301,81452,323706,485559,75340,113010
SE00,2068,2090659,3135988,54986,82479,323706,485559,60218,90327
SE00,2069,2090524,3135786,55671,83506,323706,485559,45096,67645
SE00,2070,2090388,3135583,56356,84534,323706,485559,29975,44962
SE01,2010,79474,119211,1165,1748,20492,30738,0,0
SE01,2011,79676,119515,1195,1793,20364,30547,0,0
SE01,2012,79879,119819,1225,1838,20237,30356,0,0
SE01,2013,80082,120123,1255,1883,20110,30166,0,0
SE01,2014,80284,120426,1285,1927,19983,29975,0,0
SE01,2015,80487,120730,1315,1972,19856,29785,0,0
SE01,2016,80235,120352,1326,1990,19832,29749,0,0
SE01,2017,79983,119974,1338,2007,19808,29713,0,0
SE01,2018,79731,119596,1350,2025,19784,29677,0,0
SE01,2019,79479,119218,1361,2042,19760,29641,0,0
SE01,2020,79227,118840,1373,2060,19736,29605,0,0
SE01,2021,79120,118680,1397,2096,19655,29482,0,0
SE01,2022,79013,118519,1421,2131,19573,29359,0,0
SE01,2023,78906,118359,1445,2167,19491,29237,0,0
SE01,2024,78799,118198,1468,2203,19409,29114,0,0
SE01,2025,78692,118038,1492,2239,19328,28992,0,0
SE01,2026,78589,117884,1517,2275,19265,28897,0,0
SE01,2027,78487,117731,1541,2312,19202,28803,0,0
SE01,2028,78385,117577,1566,2349,19139,28709,0,0
SE01,2029,78283,117424,1590,2386,19076,28614,0,0
