Region,Year,ArableMin,ArableMax,PermCropMin,PermCropMax,PastureMin,PastureMax,NewEnergyMin,NewEnergyMax
DK00,2010,1985892,2978839,16927,25390,158268,237402,0,0
DK00,2011,1986456,2979684,17712,26568,157283,235925,156,234
DK00,2012,1987020,2980530,18497,27746,156299,234449,312,469
DK00,2013,1987584,2981376,19283,28924,155315,232972,469,704
DK00,2014,1988148,2982222,20068,30102,154330,231496,625,938
DK00,2015,1988712,2983068,20853,31280,153346,230019,782,1173
DK00,2016,1979277,2968915,20619,30929,159701,239552,5941,8912
DK00,2017,1969842,2954763,20385,30578,166057,249086,11100,16651
DK00,2018,1960407,2940611,20151,30227,172412,258619,16260,24390
DK00,2019,1950973,2926459,19917,29875,178768,268152,21419,32128
DK00,2020,1941538,2912307,19683,29524,185124,277686,26578,39867
DK00,2021,1935529,2903294,19515,29272,188622,282933,35129,52694
DK00,2022,1929521,2894282,19346,29020,192120,288180,43680,65521
DK00,2023,1923512,2885269,19178,28768,195618,293427,52232,78348
DK00,2024,1917504,2876256,19010,28515,199116,298674,60783,91174
DK00,2025,1911496,2867244,18842,28263,202614,303921,69334,104001
DK00,2026,1908826,2863240,18744,28116,201628,302442,71896,107844
DK00,2027,1906157,2859236,18646,27969,200641,300962,74458,111687
DK00,2028,1903488,2855232,18548,27822,199655,299483,77020,115530
DK00,2029,1900818,2851228,18450,27676,198669,298004,79582,119374
DK00,2030,1898149,2847224,18352,27529,197683,296524,82144,123217
DK00,2031,1892608,2838913,18322,27483,197092,295638,77970,116955
DK00,2032,1887068,2830602,18291,27437,196501,294751,73796,110694
DK00,2033,1881527,2822291,18261,27391,195910,293865,69622,104433
DK00,2034,1875987,2813980,18230,27345,195319,292978,65447,98171
DK00,2035,1870446,2805669,18200,27300,194728,292092,61273,91910
DK00,2036,1865321,2797982,18170,27256,194329,291493,74826,112240
DK00,2037,1860197,2790296,18141,27212,193930,290895,88380,132570
DK00,2038,1855072,2782609,18112,27168,193531,290297,101933,152900
DK00,2039,1849948,2774922,18082,27124,193132,289698,115486,173230
DK00,2040,1844824,2767236,18053,27080,192733,289100,129040,193560
DK00,2041,1840230,2760345,18048,27072,193251,289877,127956,191934
DK00,2042,1835637,2753455,18043,27065,193769,290654,126872,190309
DK00,2043,1831043,2746565,18038,27057,194287,291431,125789,188684
DK00,2044,1826450,2739675,18033,27049,194805,292208,124705,187058
DK00,2045,1821856,2732785,18028,27042,195324,292986,123622,185433
DK00,2046,1815934,2723901,18060,27091,197209,295813,122477,183715
DK00,2047,1810012,2715018,18093,27140,199094,298641,121331,181997
DK00,2048,1804090,2706135,18126,27190,200979,301469,120186,180279
DK00,2049,1798167,2697251,18159,27239,202865,304297,119041,178561
DK00,2050,1792245,2688368,18192,27289,204750,307125,117896,176844
DK00,2051,1786896,2680344,18228,27342,206121,309182,117590,176386
DK00,2052,1781547,2672321,18264,27396,207493,311240,117285,175928
DK00,2053,1776198,2664298,18299,27449,208864,313297,116980,175470
DK00,2054,1770849,2656274,18335,27503,210236,315354,116674,175012
DK00,2055,1765500,2648251,18371,27556,211608,317412,116369,174554
DK00,2056,1765445,2648168,18607,27910,213607,320411,113646,170469
DK00,2057,1765391,2648086,18842,28264,215606,323410,110923,166384
DK00,2058,1765336,2648004,19078,28618,217606,326409,108200,162300
DK00,2059,1765281,2647921,19314,28971,219605,329408,105476,158215
DK00,2060,1765226,2647839,19550,29325,221604,332407,102753,154130
DK00,2061,1755529,2633294,19547,29320,221519,332279,99884,149827
DK00,2062,1745833,2618749,19544,29316,221434,332152,97016,145524
DK00,2063,1736136,2604204,19540,29311,221349,332024,94147,141221
DK00,2064,1726439,2589659,19537,29306,221264,331897,91279,136918
DK00,2065,1716743,2575114,19534,29301,221180,331770,88410,132615
DK00,2066,1713158,2569738,19551,29327,220903,331355,83232,124848
DK00,2067,1709574,2564361,19569,29353,220627,330940,78054,117081
DK00,2068,1705989,2558984,19586,29380,220350,330525,72876,109314
DK00,2069,1702405,2553607,19604,29406,220074,330111,67698,101548
DK00,2070,1698820,2548231,19621,29432,219797,329696,62520,93781
